tok	original_global_distance	global_distance_qst	global_times_distance_qst	local_distance_qst	local_times_distance_qst	year_1	year_2
concentrated	0.2268091022968292	0.5662278960929286	0.1284256408082594	0.7585530372293445	0.003926446851784514	2009	2010
arisen	0.1207084125280379	0.5213951678743125	0.06293678301389809	0.5897890359266561	0.0005004142795836851	2009	2010
ba2	0.5425000923871994	0.5811465147973899	0.31527203796808295	0.6927034658758721	0.015097160199462922	2009	2010
infusions	0.2034909003973007	0.5553463267259002	0.11300792405778698	0.6849536057032369	0.0018949046325380278	2009	2010
assumes	0.2612494051456451	0.5751258079981919	0.15025127522343612	0.7302947176891996	0.0036056650197266063	2009	2010
accumulating	0.2013935244083404	0.5298382392151073	0.10670599036183982	0.592898630446893	0.0035763240075449474	2009	2010
pennsylvania	0.2913227248191833	0.539830795569823	0.15726497830670835	0.6497980366685852	0.0016937577052643857	2009	2010
reform	0.2886622303724289	0.5958321469210853	0.17199423645783324	0.7558594948100171	0.002803435824705592	2009	2010
immunopathological	0.6716075229644776	0.5745827685837148	0.38589410994658035	0.6949614857529759	0.05758787814360774	2009	2010
attitudes	0.1777160531282424	0.47733645760422866	0.08483035125964013	0.5309402613919476	0.0007911686547665421	2009	2010
male	0.1741737484931945	0.4800845321435279	0.08361812255703978	0.5834128578841862	0.0015460259073947753	2009	2010
ryanodine	0.2768109291791916	0.4982381232661376	0.13791775785379615	0.612478728731671	0.0067947844646249755	2009	2010
kcsa	0.6907243640720844	0.618625728352718	0.42729986281506116	0.971532017584397	0.3129655177338632	2009	2010
fitc	0.2459310227632522	0.5641153535266615	0.13873346584926546	0.6737478291053873	0.002139634841547991	2009	2010
8.9	0.2650126361846924	0.5664095944289209	0.15010569977991078	0.7429950191567688	0.00114600712230963	2009	2010
externally	0.5099779060482978	0.5939046015421032	0.3028782250868905	0.8410965964236706	0.041142371832462415	2009	2010
38.1	0.4084588092565536	0.5741735567139208	0.23452624728196833	0.7343588323116205	0.002699222230874952	2009	2010
messages	0.2180230373144149	0.5875936544838066	0.1281089532572364	0.725611112707016	0.0027372555874057574	2009	2010
exploits	0.2659562927484512	0.5444124608222162	0.14478991980633804	0.6845655778490133	0.0019404778915170957	2009	2010
shrinking	0.6849805471301079	0.5808409766255399	0.39786476996454856	0.803903095509343	0.13065332756423662	2009	2010
lately	0.8327840828895569	0.6125769958202036	0.5101443716633682	0.9249973765054504	0.3201568654003335	2009	2010
recirculation	0.5718959388136864	0.5635487041343546	0.3222912152181531	0.6918442202048597	0.01998953786315248	2009	2010
path	0.261854972243309	0.5507466737548835	0.1442157549691798	0.7234980960375824	0.004163070968157837	2009	2010
correct	0.2350097846984863	0.5754242537383286	0.13523032998133175	0.7444713223904644	0.004133227427824431	2009	2010
again	0.3022210592031479	0.533998795280345	0.1613856815228308	0.6181698482962793	0.0034670790670414363	2009	2010
walking	0.1438207620382308	0.542340440887255	0.07799981549255508	0.6903959258214691	0.0012280951272936045	2009	2010
inducer	0.2603345161676407	0.5623231805652035	0.1463921331422911	0.7542615202322978	0.008295676986977543	2009	2010
mitoxantrone	0.4921059188246727	0.6367217344626954	0.313334534173404	0.9331801804373274	0.022862823089598708	2009	2010
tac	0.4579651141166687	0.6222042214522041	0.28494782728123164	0.8769862943624754	0.029113312469195338	2009	2010
subsequently	0.2045239877700805	0.5381104915901016	0.11005650360092593	0.6637996485128226	0.003497572965307157	2009	2010
abstracted	0.1603239780664443	0.5402700831384504	0.08661824895904496	0.7668724269012659	0.0026212182108556526	2009	2010
epa	0.2933058130741119	0.5334300089865823	0.15645812250394034	0.7001854030638023	0.005392151977528067	2009	2010
chemotherapy	0.1236336284875869	0.48876258981274856	0.06042749244754018	0.564640546884686	0.00036114956768438584	2009	2010
discuss	0.0817082130908965	0.49254760755917293	0.04024518487585617	0.5617915606100521	0.0002685260106827658	2009	2010
599	0.585188579261303	0.5514056545925597	0.3226762916076688	0.6880128457321902	0.013801293561872147	2009	2010
hybridisation	0.3132007050514221	0.5324348106931622	0.16675895810301888	0.7468630984955081	0.01007085513268968	2009	2010
335	0.6782785773277282	0.6014678051298129	0.40796272717188076	0.829648793121858	0.018117589314211976	2009	2010
categorized	0.1003204387426376	0.5574583970817544	0.05592447097600909	0.5357746392347766	0.0003564920055547718	2009	2010
ph	0.155494258403778	0.4661185474903106	0.07247875787025203	0.6059639591929118	0.0015345174213357293	2009	2010
4-fold	0.2340342187881469	0.5530533273475716	0.1294334034139742	0.6690900362993591	0.0018348767360862705	2009	2010
elective	0.2299682277441024	0.5677133158647747	0.13055602511615005	0.7157498663425031	0.002575563531721564	2009	2010
commenced	0.4247591733932495	0.5828808688643945	0.24758399604557926	0.7123289610728751	0.01023210800841719	2009	2010
covalent	0.188321623802185	0.5336709057068633	0.10050177153869926	0.6426801956940099	0.000998767404217092	2009	2010
il-7ralpha	0.523168898820877	0.6043530338934425	0.3161787112410885	0.8269959471719189	0.02090508865979891	2009	2010
ready	0.2628982281684875	0.5683075100311423	0.14940703744203226	0.8060793062754529	0.011005004866649782	2009	2010
strengthen	0.273577566742897	0.591913681295877	0.16193430465075664	0.80271810384076	0.004317831930812371	2009	2010
myoepithelial	0.3203574621677398	0.6007516019198559	0.1924552585842493	0.7611605273572017	0.004206096146277335	2009	2010
grades	0.1914590418338775	0.5465004364474464	0.10463244992402394	0.7292345619818824	0.005494316360238528	2009	2010
motivating	0.4628732857108116	0.5857773846883398	0.27114070274577795	0.7649437318394754	0.022433888105275128	2009	2010
similar	0.1015810471773147	0.42329374384071006	0.04299862176294533	0.4624851232977204	0.0004916189126789955	2009	2010
morphometric	0.1977215802669525	0.5529363909950183	0.10932745701464056	0.7057988260927204	0.0023242156311360554	2009	2010
nurses	0.1864224314689636	0.5450424869828251	0.10160814567722919	0.667752697642489	0.0010372767983095458	2009	2010
genome	0.120086902976036	0.41656718442221374	0.050024263058710876	0.4846228762472376	0.0011678619685579284	2009	2010
k562	0.2285465228557586	0.5680832439562056	0.12983345009881042	0.6587071999467885	0.0009497931408877222	2009	2010
190	0.3735703665018082	0.5619122840190147	0.20991377788285145	0.6475016717742974	0.0017034952604776438	2009	2010
development	0.1014703547954559	0.40953162419309314	0.04155531920683247	0.47691674459036926	0.0004503628556162766	2009	2010
date	0.1376251369714736	0.47586626856381997	0.06549116039119977	0.5701621502341868	0.002542941427385854	2009	2010
3-year	0.3797815030813217	0.5709231070425079	0.21682603573646198	0.7275714503751675	0.008973900001926717	2009	2010
actively	0.2842752295732498	0.5726833050070954	0.1627996780036595	0.6867143262854293	0.005889998646013487	2009	2010
verify	0.1720941251516342	0.5394803313877934	0.092841395666696	0.6677078186245811	0.0006919683397329555	2009	2010
consolidate	0.3776118582487106	0.5426314823841204	0.20490408240732016	0.777929077547133	0.017722291759916145	2009	2010
suffer	0.1167144787311553	0.5641999584812415	0.06585030405427757	0.6209593005480816	0.0005090827291596525	2009	2010
sac	0.3761219185590744	0.6240893139168304	0.2347336701026147	0.9451117663789078	0.042329537904835145	2009	2010
wistar	0.2164356052875518	0.5117196743763932	0.11075435746120357	0.631975644742131	0.0036064672150620315	2009	2010
ligation	0.2190348494052887	0.5328099697157569	0.11670395147832724	0.7471429490367857	0.004692056095380196	2009	2010
p4	0.4864505490660667	0.6306876777150051	0.30679836711366676	0.9103177199312669	0.042813467622771884	2009	2010
decarboxylase	0.234886964559555	0.4956830433230809	0.11642948542980086	0.4836148508961619	0.005415481489495488	2009	2010
region	0.135980263352394	0.447547669564716	0.060857649970160285	0.5325986751999694	0.0010042506499600137	2009	2010
exploration	0.2410805189609527	0.5450762800843268	0.13140727247603512	0.6307317970352267	0.002846652910376706	2009	2010
losses	0.2468265044689178	0.5437158935884251	0.13420349343862503	0.6640446260158482	0.004678999184432955	2009	2010
mastitis	0.3695183700323105	0.56769984202906	0.2097755202941784	0.7191637490185631	0.0060405612224196095	2009	2010
180	0.2718997156620025	0.5272781899275863	0.14336678991608606	0.6991554337283308	0.0025429889785453606	2009	2010
critically	0.3254952365159988	0.5382148854744427	0.17518638144393495	0.7215402539151748	0.023860696116392664	2009	2010
disappeared	0.2095747178792953	0.5430905214225579	0.11381804281005195	0.6607005233743954	0.0029054676734749678	2009	2010
glycation	0.220797306895256	0.4688668183622291	0.10352453078692735	0.6285449411930701	0.010038979161934827	2009	2010
302	0.5060490024089813	0.5312096876913792	0.26881813252620895	0.7155837655087335	0.005706172839642018	2009	2010
faster	0.1287992626428603	0.5391200902616358	0.06943827010165098	0.6729004813633287	0.0008330650981175943	2009	2010
13.3	0.3286509251594543	0.5816255489588338	0.19115177476169623	0.6897941180099864	0.0011033455505986675	2009	2010
preventative	0.328310369849205	0.5523239589393333	0.18133368323594962	0.7062447634274855	0.008417574845220512	2009	2010
embedded	0.23817726790905	0.5560311241648177	0.13243397402597404	0.788139712965064	0.00410763151918519	2009	2010
halted	0.5681074315309524	0.603605346567616	0.3429126830968787	0.8265448209349933	0.04651332647982886	2009	2010
laminin	0.2472267121076584	0.556890517377245	0.1376782116151091	0.7477947085913211	0.004763108379447435	2009	2010
psychological	0.1673966234922409	0.5214031688974392	0.08728112995158592	0.6307948715031996	0.000833892789785178	2009	2010
domestic	0.2251045107841491	0.5090695397912701	0.11459384970982578	0.594962599257743	0.0017951400873885061	2009	2010
bid	0.3836910146474838	0.5651296423488573	0.21683516588020268	0.8392457365420749	0.026596507510595568	2009	2010
a549	0.1950169777870178	0.5930108263592507	0.11564717915156307	0.841223195874147	0.0021759677411673324	2009	2010
fractions	0.1682334977388382	0.5530425908371551	0.09304028945508375	0.7305372709287027	0.0022186876304610905	2009	2010
adapt	0.1445451861619949	0.547526239234569	0.07914228217873774	0.6188421663952176	0.0006502794010915745	2009	2010
subtype	0.2055405014753341	0.5624405119093938	0.11560430486790042	0.8324746443746336	0.010154222499712193	2009	2010
abolish	0.2434502583742141	0.549243952484681	0.13371358214287019	0.7469324949326338	0.00256898507771318	2009	2010
14.5	0.3033589166402817	0.5716049660427369	0.17340146324492967	0.73760511148836	0.0014462418003748291	2009	2010
fewer	0.1165243512392043	0.5258394705325046	0.06127310315976678	0.646815492011837	0.0007882850995187566	2009	2010
follicles	0.2122612476348876	0.5511573367214387	0.11698934393561444	0.763528425740269	0.005106610972415373	2009	2010
quantified	0.1115866023302077	0.5438695479190246	0.060688554963150045	0.7660969829667146	0.0007842760380778486	2009	2010
chart	0.2215594309568405	0.49563312391130376	0.10981219289714968	0.5476477941908332	0.0038268770863128083	2009	2010
244	0.5185448828339577	0.5460019973604241	0.283126541748368	0.6592747106672645	0.003953990922869176	2009	2010
impulse	0.3071823978424072	0.5776192841901324	0.17743447675753973	0.7605861102153649	0.008085268535241205	2009	2010
audit	0.2673234140872955	0.5419930386085381	0.14488742949238176	0.6554735055231105	0.0027759662489911458	2009	2010
ingestion	0.1662932962179183	0.5791461244737609	0.0963081180305745	0.6577471983361778	0.0014026536190905404	2009	2010
transporter	0.1720018166303634	0.5212620238280906	0.08965801503885136	0.6524236893405265	0.002659330973025989	2009	2010
everyday	0.2422641497850418	0.5448867396113827	0.13200652270109509	0.724797536887663	0.005918103711405624	2009	2010
glucocorticoids	0.2778546506166458	0.5812410063498042	0.16150051674339247	0.7165801088870264	0.003727039053080411	2009	2010
inherent	0.220928344130516	0.5584415406359406	0.12337556486639263	0.7624201929570733	0.005017632778309167	2009	2010
codon	0.1794068145751953	0.5020304638529121	0.09006768633955868	0.6316698812546719	0.0020955153553473002	2009	2010
pieces	0.3757756000757217	0.582820581610679	0.21900975379123402	0.8023528866720158	0.014451992887597555	2009	2010
down	0.2348580509424209	0.42035990262706524	0.09872490742533838	0.48263221972908965	0.005490402866521205	2009	2010
calicivirus	0.6036488479375839	0.5777739420926576	0.3487725745125891	0.9347020665620718	0.06206149998325801	2009	2010
shaft	0.3579685658216476	0.5978846631257263	0.21402391538587515	0.8097976354677259	0.005498567617227586	2009	2010
stat5	0.3195132005214691	0.572199734680778	0.18282536856539083	0.7446934306722862	0.005801460433526092	2009	2010
rh	0.5773754572868347	0.6169328969956938	0.35620191351818037	0.8960281293573302	0.11188235658907911	2009	2010
infantile	0.2651680213212967	0.555974493807032	0.1474266564279202	0.7029823819806643	0.004316235723061451	2009	2010
affinities	0.1725598806142807	0.5535199542037751	0.09551533721502556	0.7922179764553006	0.003742070898683847	2009	2010
requirement	0.1597783041000366	0.5456679939514905	0.08718590667523818	0.5888800469948099	0.0012549399790416852	2009	2010
something	0.3645420813560486	0.5994399885613929	0.21852110107821612	0.7775429127826328	0.007483600086238844	2009	2010
traffic	0.2332304817438125	0.5689930076823572	0.13270651329061697	0.8339061473694385	0.008674923450061356	2009	2010
odor	0.2130305618047714	0.5489451111756071	0.11694208543372227	0.6563604645792814	0.001620997385400965	2009	2010
documentation	0.2651904493570328	0.5655957576884107	0.14999059313582108	0.7379487046002263	0.0034569506891031178	2009	2010
adducts	0.1579297190904617	0.5287154540214319	0.08349988313239066	0.6886253095736015	0.002182114565032661	2009	2010
poison	0.6005885389447212	0.588991927008277	0.3537418008921369	0.9242628312287944	0.21437970391894184	2009	2010
applicability	0.1902646648883819	0.5413227769196559	0.10299459674706664	0.6902239756290852	0.0021647863767348926	2009	2010
coil	0.2501550579071045	0.5536842958210799	0.13850692708337664	0.7976733571191449	0.007899809504769968	2009	2010
merozoite	0.2267346453666687	0.5130751962063212	0.11633192265827422	0.6504842510362474	0.0048812563515127395	2009	2010
monocytes	0.1554167139530181	0.5519392918461608	0.08578059104028614	0.691635295803326	0.0009994345579944143	2009	2010
inevitable	0.4310634118318557	0.5935822906561975	0.25587160741322873	0.791056169529974	0.020331567920629595	2009	2010
stool	0.2118322473764419	0.5821097976589199	0.12330962665793486	0.8050743062424766	0.0037490297464190013	2009	2010
-inducible	0.2648337358236313	0.525847248667214	0.1392620913371163	0.614535354268743	0.004268802039901083	2009	2010
holes	0.3317193806171417	0.5860997403450786	0.19442064284713703	0.7385171794492633	0.004142406487136754	2009	2010
blocks	0.3402208405733108	0.5398603699647981	0.18367174886164217	0.6982376585153208	0.008324161332334172	2009	2010
aberrations	0.2264943528175354	0.544769480474513	0.12338721091481981	0.6611335026380861	0.0030702984258184265	2009	2010
lessen	0.4112549775838852	0.5861705489276436	0.24106555595957177	0.7676445143332562	0.004321816832570721	2009	2010
diagnosing	0.1917797327041626	0.545221837480269	0.10456249825643836	0.6297456547760472	0.0022917705945388277	2009	2010
i.p	0.1809766817092895	0.5125792362005651	0.09276488928066039	0.6579257615498209	0.0017960612636431354	2009	2010
marine	0.1670134025812149	0.5607822926008095	0.09365815879455563	0.8132336313938283	0.002165309307572636	2009	2010
osmotic	0.2411257755756378	0.5545164261005769	0.13370820331293246	0.7231251364844803	0.005714917086986263	2009	2010
judged	0.1563497871160507	0.5535421870423897	0.08654620310383074	0.6456757551935542	0.00149904221779633	2009	2010
macrolides	0.4738491350412369	0.6371470314479853	0.3019115697457196	0.9523876517109527	0.04556162560593017	2009	2010
interrupted	0.4163288354873657	0.5952074849430762	0.24780203907971468	0.7897810634037288	0.014698036024791467	2009	2010
interobserver	0.2473853546380996	0.5359609626768934	0.13258889282400055	0.6867275122740002	0.005130610389405489	2009	2010
homa	0.2242607587575912	0.5129023461530454	0.11502386931683065	0.626919204885906	0.003473387365584188	2009	2010
transposon	0.2140711218118667	0.5438791149311993	0.11642881226336702	0.6950698702239533	0.0028364948581446766	2009	2010
communications	0.4086381602287292	0.617650918736087	0.2523957350958989	0.8551336743205913	0.010545724191182161	2009	2010
conspicuous	0.5507534500956536	0.5780705256348179	0.31837433639198387	0.8105980863330304	0.04871757446111562	2009	2010
nmda	0.2634632837772369	0.4954625810896006	0.13053619860261167	0.5483287995436731	0.0030123499537942607	2009	2010
triage	0.370509694814682	0.6229002478897584	0.23079058074562414	0.8411060954886623	0.01329563460802817	2009	2010
anaplastic	0.206898078918457	0.5181651166783352	0.10720736720330568	0.7061899396709153	0.0031412638944417273	2009	2010
portable	0.2343839919567108	0.6014920305919249	0.14098010326028337	0.7046209393519571	0.0018106756853806553	2009	2010
cd57	0.5820640644431114	0.5786823697571305	0.33683021216240683	0.8448224295312983	0.034667628870432336	2009	2010
initiate	0.1709966683387756	0.5639828984879397	0.09643919664148358	0.655524776520814	0.0006299708531379419	2009	2010
anastomotic	0.3025326406955719	0.5680361164340371	0.17184946631524659	0.7057701243252644	0.002552620348418281	2009	2010
round	0.2641184902191162	0.5608058568909209	0.14811919622806777	0.7331772504142084	0.006565007541449929	2009	2010
plaques	0.1830164164304733	0.5329767826596438	0.09754350080301123	0.7938889770775145	0.0049755278067812455	2009	2010
juvenile	0.2985265672206879	0.579445098612595	0.17297975618167094	0.802178407389974	0.0069172234434432475	2009	2010
weaning	0.2475534051656723	0.5893559199739936	0.14589706484410958	0.7788704418145302	0.006302960282589569	2009	2010
xenograft	0.120520087480545	0.5279249238392879	0.06362555800427104	0.5980579579933156	0.0006351794939720471	2009	2010
inflamed	0.2006230121850967	0.5578067404559087	0.11190886848741485	0.7581065297024774	0.0029518183404614036	2009	2010
l1	0.4532069247961044	0.5743757386558085	0.26031106219368993	0.8205685827641838	0.053904758888728914	2009	2010
residency	0.2921531575918197	0.5658583011266526	0.1653172894236943	0.6742316464735977	0.0026700929378329296	2009	2010
twice	0.2121916627883911	0.5149116921112978	0.10925996813828037	0.611753929315334	0.0028941787091458287	2009	2010
anions	0.1374563604593277	0.5037113720260397	0.06923833192067382	0.541826582096959	0.000788963238596625	2009	2010
11.4	0.3378207236528396	0.5795684126741076	0.19579022057589462	0.7107119870455015	0.001330287698792677	2009	2010
dyspnoea	0.4588738268613815	0.589271267267417	0.27040116147045556	0.8067769552778756	0.01344106283343324	2009	2010
estimations	0.4652049654722214	0.5858461378310578	0.2725385323217315	0.7761159440594579	0.014542152159768654	2009	2010
deacetylase	0.2824513840675354	0.4610361826912266	0.13022030790635006	0.5333695423975722	0.007447030179471714	2009	2010
acknowledged	0.3355333799123764	0.5580462075956016	0.1872431301818359	0.7299064397376608	0.006266749305143837	2009	2010
immunodepletion	0.6673001520335674	0.5925999328736982	0.39544202530170064	0.938915624164197	0.21142997534082686	2009	2010
prophylaxis	0.1652658385038375	0.558242322276869	0.09225838547941624	0.6866396003848343	0.001396215786789871	2009	2010
extraction	0.1687940430641174	0.5214669853078928	0.08802052077457594	0.6796726411562084	0.0016692216199564102	2009	2010
171	0.4145423632860183	0.5840134850506642	0.24209833028380603	0.7389236150208477	0.002714939623824708	2009	2010
discontinuation	0.1789573001861572	0.5573351472954163	0.09973919325884195	0.7245908481178683	0.0028886824098239092	2009	2010
strings	0.5070374837517738	0.6109669078226239	0.30978312359798515	0.8712804620139437	0.02917690420068649	2009	2010
gentamicin	0.2559049028158188	0.5902588330011374	0.15105012929533468	0.7422219257639845	0.0019078118386474659	2009	2010
immunosorbent	0.1707221978902816	0.4522440428020707	0.07720809696995609	0.5534336198962628	0.0038555149316911474	2009	2010
pcna	0.2267180925607681	0.5408894925664324	0.12262943404082331	0.6963609129653314	0.002686093898796266	2009	2010
exchange	0.2463912028074264	0.5352440173351181	0.13187941722667873	0.7364952475444528	0.004426965145573931	2009	2010
impact	0.0794476377964019	0.47926398606146847	0.038076391573471355	0.5136724654898888	0.00019651997607900775	2009	2010
needing	0.4488058862090111	0.5798480522162158	0.2602392189414677	0.7064686678281787	0.012839548381325411	2009	2010
postal	0.2807382988929748	0.5355131560785986	0.15033905247231388	0.6711928000281062	0.004019748610517934	2009	2010
dwelling	0.2341893780231475	0.4918503116655995	0.11518611856945798	0.6353061791474117	0.009735281254142629	2009	2010
marked	0.1603553199768066	0.537203182584427	0.08614338823588466	0.6073613800147246	0.0009344777286637796	2009	2010
perforin	0.3589718168973922	0.5587331028097724	0.20056943707634145	0.7048003275321999	0.005431667857455522	2009	2010
scrutiny	0.3708304643630981	0.5396619933171211	0.20012310758090313	0.5894602495360243	0.01299343249807192	2009	2010
persistent	0.2490903180837631	0.5462337730200523	0.13606154426965889	0.6425516793476508	0.002538029605072834	2009	2010
ivf	0.2113477826118469	0.5692453905655307	0.12030875105803966	0.7556831813772649	0.004689730524463864	2009	2010
aneuploidy	0.2936174839735031	0.6031760436566141	0.17710303233154692	0.7199052795590696	0.005057581645782275	2009	2010
dramatically	0.1600584024190902	0.5318518565061326	0.0851273584759988	0.5391185334185989	0.0009766242521799522	2009	2010
immunoperoxidase	0.4503210160136223	0.5440321443124201	0.2449891079708386	0.7290321551203386	0.014612273052555283	2009	2010
39	0.2664764910936356	0.5532494070709889	0.14742796069591155	0.6642505686886226	0.0008641742314475125	2009	2010
amorphous	0.2186919891834259	0.5741192741641156	0.12555528609549507	0.6943677017184066	0.0010997290245419484	2009	2010
substantially	0.1850804030895233	0.515295405545304	0.09537108136850424	0.5851669945225508	0.0016796877280209261	2009	2010
cholecystectomy	0.2319587522745132	0.5460741416455633	0.12666667654548067	0.6659229334996289	0.0016987206608237095	2009	2010
dexamethasone	0.2551664906740188	0.5899301401989299	0.15053040361739284	0.7984609427561117	0.0036017087603058833	2009	2010
greece	0.3097908383607864	0.5630863835940353	0.17443900284313957	0.6223154284414949	0.0010085215550142091	2009	2010
colonization	0.146295267343521	0.5539679982965856	0.08104289641055418	0.7185552876888611	0.0012068399768311333	2009	2010
basic	0.2830913895368576	0.5061911379867492	0.14329835262391205	0.6334110046952979	0.0028312997897871157	2009	2010
ccd	0.4313205716013908	0.5963718256570731	0.25722743672937376	0.7275755105538507	0.005148472175698617	2009	2010
149	0.4176076078414917	0.5856408847185043	0.2445680889214694	0.7291656325491074	0.0024870855851654985	2009	2010
n=10	0.2420744746923446	0.5862829155879844	0.14192412881205754	0.7220624835818075	0.0013123369401317557	2009	2010
ltd	0.2613291257619858	0.5142733968765201	0.13439461720838775	0.6607704217491512	0.0036699316175936676	2009	2010
focally	0.4735091999173164	0.580461673827414	0.27485394275668507	0.7893654679554738	0.014418862168362216	2009	2010
questioned	0.2676969420909881	0.5555015994482855	0.14870607949895895	0.7218826846427908	0.004773950058588251	2009	2010
uncertainties	0.3099958395957947	0.5730890838022535	0.17765523169646433	0.6801492604685572	0.004632274932895166	2009	2010
synthetic	0.2427983164787292	0.5210586496370849	0.12651216291856424	0.633577622149754	0.0013235231005036042	2009	2010
electricity	0.4000916469097137	0.5892479877850921	0.23575319787117238	0.7818141626293273	0.008620711506396223	2009	2010
10.1	0.2433369928598404	0.5197680788287282	0.1264788012867192	0.6320974551456822	0.0006201547082728896	2009	2010
tpo	0.4903387421369553	0.5882757519444399	0.2884543922381082	0.8699528458256574	0.07163093079476177	2009	2010
durable	0.3000119978189468	0.570434234988167	0.17113711446312255	0.7462063751794747	0.01093017657451905	2009	2010
endoscopically	0.4220760202407836	0.6077700622555424	0.25652516909831263	0.7767665727065801	0.007351691910225138	2009	2010
nkt	0.2334172397851944	0.586468099757016	0.1368917650673507	0.778374929863764	0.0039329080319115035	2009	2010
thymocytes	0.1995965963602066	0.522238626342122	0.1042370523057173	0.6372408969991327	0.0032710342593126724	2009	2010
translocate	0.2202695459127426	0.5628788060225183	0.12398505900648682	0.7044985280205235	0.0023213987919652695	2009	2010
amp	0.3544539564847946	0.5707946709178674	0.20232042944727444	0.7649888626773855	0.009784405779736853	2009	2010
er	0.2181109458208084	0.4669332360985413	0.10184324976062369	0.6345021578048543	0.00688213282286121	2009	2010
immunophenotype	0.3979563707113266	0.5454049345965315	0.21704736834008415	0.7339604928250247	0.009841692901021734	2009	2010
complex	0.1742580044269562	0.4292075322798749	0.07479284806010938	0.5144554910321701	0.0011180098953262863	2009	2010
fed	0.1641756600141524	0.532407374554613	0.08740833211390563	0.7522125499445873	0.0027179904743116034	2009	2010
remained	0.1138793724775314	0.47304974575891434	0.053870608197680935	0.6008876365369956	0.0011613926481588558	2009	2010
theoretical	0.1768383997678756	0.5386748481868627	0.09525839814856814	0.6187926728814898	0.0009474572355282524	2009	2010
sir	0.5030733400583267	0.5947914157170974	0.2992237041428209	0.7369559814015627	0.010834995242587341	2009	2010
ubiquitin	0.2108678251504898	0.47551310840447303	0.10027041499980031	0.6129764786192916	0.005446049971610915	2009	2010
rise	0.2500413364171981	0.47252766096623056	0.11815144784208899	0.6023091704868111	0.006733940207311736	2009	2010
compliant	0.4103037577867507	0.6198823847377041	0.25434007184369234	0.7888020322479614	0.023011992859283865	2009	2010
thymidine	0.2908719658851623	0.5350589813152099	0.15563365775966742	0.8213411005315239	0.019673117085006055	2009	2010
deconvolution	0.4384948641061783	0.5802154529926514	0.25442149621231736	0.6974139018105657	0.008782820047117562	2009	2010
contribute	0.0457356148958205	0.467762578850827	0.021393409168997294	0.508908961047634	6.138132913212695e-05	2009	2010
chromosomes	0.1105788546800613	0.5212963465188458	0.05764435294695433	0.6266908459461827	0.0008915028497874057	2009	2010
hardy	0.2907385236024856	0.5376981843652705	0.15632957626609584	0.7327489264330797	0.012912431685846803	2009	2010
fluency	0.2340765392780304	0.5362098490410871	0.1255141457903328	0.6628630251635335	0.0024547615178801977	2009	2010
intranuclear	0.4819797512888908	0.5701431424027008	0.2747974499743204	0.8026910752401506	0.02481163677624487	2009	2010
proximal	0.280913570523262	0.530289501171221	0.1489655171850072	0.6703612352640423	0.004180527735798115	2009	2010
conjunction	0.1476212328672409	0.576591814293243	0.08511719448712775	0.5688287889639352	0.0007653386526890266	2009	2010
carcinogen	0.1775887161493301	0.5450753727134018	0.09679923564479062	0.6609872154169886	0.0018862374966001226	2009	2010
angiogenesis	0.1364456325769424	0.5052907546337264	0.06894471665127938	0.5940673470107855	0.0009245069551432535	2009	2010
show	0.0383199149370193	0.43921051003378997	0.016830509383939693	0.46709994332111204	5.73614843620903e-05	2009	2010
larval	0.1701306688785553	0.5434903349763894	0.09246437421856321	0.7183052870959956	0.0020463589250250417	2009	2010
challenges	0.1348923015594482	0.4596586613333025	0.06200441475898412	0.5533029292075823	0.0008135756902800379	2009	2010
mix	0.3771018069982528	0.5525540479307792	0.20836912993889603	0.7188735237020104	0.023986024870476064	2009	2010
registers	0.357180905342102	0.5703099808207963	0.20370383527520886	0.8114220584470512	0.008925560616685561	2009	2010
compounds	0.0801553845405578	0.47610153606859673	0.03816210170392862	0.5852261635270161	0.00028896028779618304	2009	2010
transferring	0.4467024427652359	0.6158275312594335	0.2750916625356736	0.8170604656428296	0.01970224412759494	2009	2010
paradox	0.3440326380729675	0.5793459843478241	0.19931392735216208	0.7596766380395961	0.010028272214044736	2009	2010
electrochemical	0.1593794834613799	0.5380397311637527	0.08575249443457861	0.6748693517193739	0.0009895797630972822	2009	2010
amphibian	0.4961640128493309	0.5924594093984769	0.2939570380174929	0.7909965838957933	0.011383640818180947	2009	2010
desired	0.2142506444454193	0.5680769004960791	0.12171084202584127	0.6954972766435752	0.0025146340598104265	2009	2010
ctl	0.2251524877548217	0.5528415130993218	0.12447364200845215	0.6707107580362198	0.00204744965611007	2009	2010
calmette	0.3246167004108429	0.5428517108650375	0.17621873119338938	0.7548118212412701	0.015084224017267897	2009	2010
mortem	0.2014990234375	0.47499106182006895	0.09571023509828509	0.537848075331681	0.008146306463948521	2009	2010
chi2	0.28797687292099	0.5593559219053981	0.16108156924015402	0.619825095648982	0.002909461884190366	2009	2010
transducer	0.2352206003665924	0.5502749044388544	0.1294359933887766	0.7093867889384573	0.0028905763173064022	2009	2010
brefeldin_a	0.5024090513586998	0.5418249646836015	0.2722177665091493	0.690702166594464	0.01694457673509858	2009	2010
narrow	0.2360220956802368	0.5573120042782176	0.131537947197498	0.7715187125761351	0.0054325153576640925	2009	2010
synchrony	0.2930061614513397	0.58660755806079	0.17187962886573596	0.7449938246265361	0.0033192313580326814	2009	2010
taking	0.2223457717895507	0.5045271228822643	0.11217947252601855	0.5708143049952055	0.004417032969158918	2009	2010
