tok	changepoint_idx	start_idx	end_idx	value
gene_359830	2017-2018	2013-2014	2017-2018	10.551278316183003
gene_21380	2008-2009	2002-2003	2008-2009	10.55126960347062
gene_397921	2015-2016	2011-2012	2015-2016	10.551075315455968
ceratobasidiaceae	2015-2016	2013-2014	2015-2016	10.550724283486376
gene_507790	2020-2021	2019-2020	2020-2021	10.550635716963146
tmor	2018-2019	2017-2018	2018-2019	10.550627265044831
-afferent	2020-2021	2019-2020	2020-2021	10.55062220973859
t2ag3	2012-2013	2011-2012	2012-2013	10.550337648650196
esheath	2016-2017	2015-2016	2016-2017	10.550255992676199
cellline_cvcl_s488	2020-2021	2019-2020	2020-2021	10.550193359706306
gene_396839	2017-2018	2016-2017	2017-2018	10.55013232466547
multirresistente	2017-2018	2014-2015	2017-2018	10.55006042305409
gene_8633	2010-2011	2007-2008	2010-2011	10.549665955795213
chemical_mesh_c005846	2018-2019	2017-2018	2018-2019	10.549606111411688
gene_414911	2012-2013	2011-2012	2012-2013	10.549498102520456
gene_627171	2018-2019	2015-2016	2018-2019	10.549271212052952
matg	2012-2013	2010-2011	2012-2013	10.54921793456442
gene_406927	2016-2017	2015-2016	2016-2017	10.549214736036355
frankivsk	2014-2015	2013-2014	2014-2015	10.548992298312763
chemical_mesh_c045473	2010-2011	2009-2010	2010-2011	10.548890725120325
gene_855101	2008-2009	2007-2008	2008-2009	10.548675537255349
gene_84661	2010-2011	2009-2010	2010-2011	10.548580225323537
coce	2020-2021	2019-2020	2020-2021	10.54849397906048
gene_130589	2010-2011	2009-2010	2010-2011	10.548388191072604
k07	2019-2020	2016-2017	2019-2020	10.548243359655288
gene_226517	2018-2019	2017-2018	2018-2019	10.548237858355275
insbesondere	2009-2010	2006-2007	2009-2010	10.548216440302966
lys68	2013-2014	2012-2013	2013-2014	10.548177770217578
gspc	2010-2011	2005-2006	2010-2011	10.548173223663161
voiceprint	2017-2018	2012-2013	2017-2018	10.54788525359224
ecotherapy	2019-2020	2018-2019	2019-2020	10.547818671197305
gene_75909	2010-2011	2009-2010	2010-2011	10.547636552789443
k124r	2018-2019	2017-2018	2018-2019	10.547633770949812
gene_36497	2008-2009	2002-2003	2008-2009	10.547521138433229
rtse	2013-2014	2012-2013	2013-2014	10.547492157245188
gene_17287	2018-2019	2017-2018	2018-2019	10.547098208630597
squalane	2016-2017	2015-2016	2016-2017	10.546962945304774
gene_2741	2007-2008	2006-2007	2007-2008	10.545944674929641
pbb3	2016-2017	2013-2014	2016-2017	10.545891406411753
gene_9937	2006-2007	2002-2003	2006-2007	10.545656094838318
rtsd	2020-2021	2019-2020	2020-2021	10.545640812645924
ternatin	2020-2021	2019-2020	2020-2021	10.545278181457842
cptb	2019-2020	2015-2016	2019-2020	10.545259793655262
chemical_mesh_c464444	2004-2005	2002-2003	2004-2005	10.545130212931431
gene_723820	2011-2012	2010-2011	2011-2012	10.545088841241549
tred	2008-2009	2007-2008	2008-2009	10.54472452944244
chemical_mesh_c522781	2016-2017	2015-2016	2016-2017	10.543848811761027
hak	2010-2011	2009-2010	2010-2011	10.543206382845105
p148	2010-2011	2009-2010	2010-2011	10.54303510038596
gene_122953	2016-2017	2006-2007	2016-2017	10.542280421919177
mxaf	2011-2012	2009-2010	2011-2012	10.542128295961833
gene_11026	2020-2021	2016-2017	2020-2021	10.542044605705415
palf	2012-2013	2011-2012	2012-2013	10.541844092487437
gvpa	2014-2015	2009-2010	2014-2015	10.541616214286915
kiiia	2008-2009	2007-2008	2008-2009	10.541341545027137
keypoint	2008-2009	2006-2007	2008-2009	10.541316606104626
gene_842940	2006-2007	2005-2006	2006-2007	10.541185184390546
mrtf	2009-2010	2007-2008	2009-2010	10.541135140114855
dacf	2014-2015	2012-2013	2014-2015	10.54068044234063
tip1	2020-2021	2019-2020	2020-2021	10.540617654548353
loaec	2013-2014	2012-2013	2013-2014	10.53986570012502
srccs	2019-2020	2018-2019	2019-2020	10.539816353290062
gene_100188784	2013-2014	2012-2013	2013-2014	10.539758497469192
ikas	2012-2013	2011-2012	2012-2013	10.539592599448692
gene_13909276	2008-2009	2003-2004	2008-2009	10.539428773667655
a2780/	2018-2019	2017-2018	2018-2019	10.538928401417577
gene_55226	2010-2011	2009-2010	2010-2011	10.538715287411737
higa	2008-2009	2005-2006	2008-2009	10.53834950996298
xyn10a	2012-2013	2011-2012	2012-2013	10.538200080089226
smnps	2014-2015	2013-2014	2014-2015	10.538109799072071
gene_23939	2002-2003	2001-2002	2002-2003	10.537806041899739
gene_291905	2012-2013	2011-2012	2012-2013	10.53775352812058
aramid	2016-2017	2001-2002	2016-2017	10.537737540058885
antar	2011-2012	2009-2010	2011-2012	10.537732967084674
rsg	2007-2008	2006-2007	2007-2008	10.537634614617152
kras4b	2016-2017	2015-2016	2016-2017	10.537409857902805
relics	2019-2020	2016-2017	2019-2020	10.536981960196691
sbirt	2008-2009	2007-2008	2008-2009	10.536822007503284
pdxo	2020-2021	2019-2020	2020-2021	10.536736868034561
vp13	2015-2016	2009-2010	2015-2016	10.536533755538033
pten-	2010-2011	2009-2010	2010-2011	10.536309045888572
gene_69554	2018-2019	2017-2018	2019-2020	10.536273778687217
gene_23948	2020-2021	2019-2020	2020-2021	10.536217016842631
chemical_mesh_c515074	2011-2012	2010-2011	2011-2012	10.536206437354073
swiftlet	2012-2013	2007-2008	2012-2013	10.536036619086342
species_481310	2006-2007	2005-2006	2006-2007	10.53601176297628
gene_387332	2012-2013	2010-2011	2012-2013	10.535874383048304
gene_346007	2009-2010	2005-2006	2009-2010	10.53585875055417
sdpi	2014-2015	2012-2013	2014-2015	10.535797103715272
befriender	2017-2018	2016-2017	2017-2018	10.535505066705953
gene_2307	2017-2018	2016-2017	2017-2018	10.53542029901147
1.460	2010-2011	2009-2010	2010-2011	10.535146297749685
hprl	2017-2018	2013-2014	2017-2018	10.53489007580311
species_72348	2020-2021	2010-2011	2020-2021	10.53446540384205
okara	2018-2019	2017-2018	2018-2019	10.534258336513215
gene_177794	2014-2015	2012-2013	2014-2015	10.534235209789628
hyperstructure	2020-2021	2016-2017	2020-2021	10.53389284551827
chemical_mesh_c008536	2013-2014	2011-2012	2013-2014	10.53385138865794
hydr	2017-2018	2016-2017	2017-2018	10.533689885215548
mcce	2008-2009	2003-2004	2008-2009	10.533543291243523
formulant	2015-2016	2014-2015	2015-2016	10.53321263616386
xique	2020-2021	2019-2020	2020-2021	10.532949686843452
wormlion	2018-2019	2017-2018	2018-2019	10.532504568389998
gene_28227	2011-2012	2009-2010	2011-2012	10.532457372959868
thyroide	2014-2015	2013-2014	2014-2015	10.53233897276309
obelisk	2010-2011	2009-2010	2010-2011	10.5323103849522
diagnostischen	2019-2020	2018-2019	2019-2020	10.532304612638512
gene_25769	2006-2007	2004-2005	2006-2007	10.532050750256115
species_135200	2020-2021	2019-2020	2020-2021	10.531845539845518
apsf	2015-2016	2013-2014	2015-2016	10.531673898085915
rhodb	2020-2021	2019-2020	2020-2021	10.53165397295897
gene_241296	2016-2017	2014-2015	2016-2017	10.53163912234101
dracala	2013-2014	2012-2013	2013-2014	10.531582571056141
cellline_cvcl_z894	2008-2009	2007-2008	2008-2009	10.531471402780445
gene_54216	2017-2018	2008-2009	2017-2018	10.531458109385795
hkaa	2019-2020	2018-2019	2019-2020	10.531342301941127
iaat	2007-2008	2000-2001	2007-2008	10.530671413772133
o2er	2014-2015	2010-2011	2014-2015	10.530584038908767
hdir	2014-2015	2006-2007	2014-2015	10.530567183934116
caoh	2016-2017	2013-2014	2016-2017	10.530536516417108
gene_102157111	2019-2020	2008-2009	2019-2020	10.530509858661395
petitioner	2008-2009	2004-2005	2008-2009	10.530360380343753
@ncnt	2019-2020	2018-2019	2019-2020	10.53015948930944
pbdc	2008-2009	2007-2008	2008-2009	10.53004024730605
habla	2014-2015	2013-2014	2014-2015	10.529662704913235
cvep	2016-2017	2015-2016	2016-2017	10.529250417221453
p525l;rs#_886041390	2014-2015	2013-2014	2014-2015	10.529176217013124
rrfmt	2020-2021	2019-2020	2020-2021	10.528981524239272
gene_406900	2007-2008	2006-2007	2007-2008	10.528713318716989
uthai	2019-2020	2018-2019	2019-2020	10.528454299161488
filipina	2008-2009	2003-2004	2008-2009	10.52816758701036
species_57912	2012-2013	2011-2012	2012-2013	10.528098181127195
kg9	2019-2020	2013-2014	2019-2020	10.528069713165147
gene_100750242	2015-2016	2014-2015	2015-2016	10.527863774835046
lmcs	2005-2006	2002-2003	2005-2006	10.527837794211269
gene_11015	2019-2020	2018-2019	2019-2020	10.527817577797746
underaction	2020-2021	2008-2009	2020-2021	10.527808037350962
cebe	2015-2016	2008-2009	2015-2016	10.527651913533331
his29	2016-2017	2015-2016	2016-2017	10.52723681069864
/primase	2012-2013	2009-2010	2012-2013	10.527096661077943
chemical_mesh_c578314	2013-2014	2012-2013	2013-2014	10.526982550642668
feal	2014-2015	2013-2014	2014-2015	10.526892333558138
species_48234	2019-2020	2014-2015	2019-2020	10.526763530488468
ufla	2012-2013	2011-2012	2012-2013	10.526474272720668
afua	2014-2015	2011-2012	2014-2015	10.526210038316213
gene_84944	2020-2021	2019-2020	2020-2021	10.525985056932052
vermutet	2019-2020	2018-2019	2019-2020	10.525810764445799
ucod	2011-2012	2010-2011	2011-2012	10.525803036726758
gene_76007	2018-2019	2009-2010	2018-2019	10.525595969773303
phsh	2010-2011	2009-2010	2010-2011	10.525515019938796
gene_852394	2008-2009	2001-2002	2008-2009	10.52537014091356
tbg	2007-2008	2004-2005	2007-2008	10.525000998162213
lnfp	2012-2013	2009-2010	2012-2013	10.524969177709883
cellline_cvcl_0068	2010-2011	2009-2010	2010-2011	10.524967650199876
wk4	2017-2018	2016-2017	2017-2018	10.52495289045199
/cg	2018-2019	2013-2014	2018-2019	10.524574571724129
chlase	2014-2015	2013-2014	2014-2015	10.524570037504189
4t07	2009-2010	2008-2009	2009-2010	10.524534115649365
ltdb	2015-2016	2014-2015	2015-2016	10.524525102965484
rmac	2016-2017	2015-2016	2016-2017	10.523959284883176
.1b	2016-2017	2011-2012	2016-2017	10.523881256426584
gene_23614	2020-2021	2016-2017	2020-2021	10.523848058706252
synctrax	2017-2018	2016-2017	2017-2018	10.523706310361359
gene_26298	2013-2014	2012-2013	2013-2014	10.523645444259182
pilosity	2019-2020	2010-2011	2019-2020	10.523481701420975
xanthoquinodin	2019-2020	2018-2019	2019-2020	10.523481367720692
aspf1	2017-2018	2011-2012	2017-2018	10.523047270958862
odora	2015-2016	2006-2007	2015-2016	10.522648514941883
yidc2	2018-2019	2009-2010	2018-2019	10.522555462435161
gene_55616	2018-2019	2017-2018	2018-2019	10.522488814985497
repd	2017-2018	2014-2015	2017-2018	10.52231037723876
cysprx	2012-2013	2009-2010	2012-2013	10.522246097356293
alpine	2019-2020	2017-2018	2019-2020	10.522225740343082
medullo	2016-2017	2014-2015	2016-2017	10.521740350378995
gene_43739	2010-2011	2009-2010	2010-2011	10.521424842990102
cwnt	2011-2012	2010-2011	2011-2012	10.521214283189662
csicu	2013-2014	2012-2013	2013-2014	10.521005452796917
lc705	2017-2018	2014-2015	2017-2018	10.520917537157342
gnathiid	2018-2019	2011-2012	2018-2019	10.520780110364274
hetp	2017-2018	2007-2008	2017-2018	10.52036518501293
gene_13430	2010-2011	2007-2008	2010-2011	10.520328165494208
nuval	2015-2016	2014-2015	2015-2016	10.520315047804978
retx	2020-2021	2019-2020	2020-2021	10.5201216257238
d292	2017-2018	2016-2017	2017-2018	10.520079429502623
species_55378	2011-2012	2004-2005	2011-2012	10.520059832400586
gene_35522	2008-2009	2007-2008	2008-2009	10.520029278803415
pawnee	2020-2021	2019-2020	2020-2021	10.519952164060204
mdtb	2007-2008	2006-2007	2007-2008	10.519904874469823
gene_8798	2020-2021	2017-2018	2020-2021	10.519859659973287
fmda	2014-2015	2013-2014	2014-2015	10.51974933813461
gene_76626	2013-2014	2012-2013	2013-2014	10.519579748611887
species_525281	2014-2015	2000-2001	2014-2015	10.51951676681674
gene_17150	2017-2018	2016-2017	2017-2018	10.519352254169311
gene_131566	2016-2017	2014-2015	2016-2017	10.51932098879332
nhuc	2007-2008	2006-2007	2007-2008	10.519168017532767
aortico	2019-2020	2010-2011	2019-2020	10.519018750471293
dubm	2011-2012	2010-2011	2011-2012	10.518643465343768
lightner	2008-2009	2007-2008	2008-2009	10.518300685960574
mva85a	2006-2007	2005-2006	2006-2007	10.51815120157
sina	2007-2008	2006-2007	2007-2008	10.517830514654655
ppip	2008-2009	2005-2006	2008-2009	10.51779077528385
gene_14134	2016-2017	2015-2016	2016-2017	10.517376367081793
gene_319163	2020-2021	2019-2020	2020-2021	10.517180499975721
t;rs#_121913528	2020-2021	2017-2018	2020-2021	10.517018895392736
ldn5	2013-2014	2010-2011	2013-2014	10.51698576697068
chemical_mesh_c018091	2017-2018	2014-2015	2017-2018	10.516911711260049
rcdg	2020-2021	2019-2020	2020-2021	10.516810339162644
gene_339390	2007-2008	2005-2006	2007-2008	10.516763629821895
species_53598	2020-2021	2019-2020	2020-2021	10.516736465038841
recaf	2019-2020	2011-2012	2019-2020	10.516726820531323
vigilax	2020-2021	2016-2017	2020-2021	10.51660178849749
kipuka	2020-2021	2019-2020	2020-2021	10.516357466948664
gene_494004	2018-2019	2017-2018	2018-2019	10.516308402830328
magnetosphere	2012-2013	2005-2006	2012-2013	10.516220733557354
qopi	2019-2020	2018-2019	2019-2020	10.516162167348664
is1311	2014-2015	2007-2008	2014-2015	10.516044027657115
unterschiedliche	2019-2020	2010-2011	2019-2020	10.51599195099644
snls	2013-2014	2010-2011	2013-2014	10.515804762575218
chemical_mesh_c030848	2018-2019	2017-2018	2018-2019	10.515520206053388
gcoc	2020-2021	2019-2020	2020-2021	10.51551466839332
species_99158	2019-2020	2000-2001	2019-2020	10.51540345030005
gene_850840	2014-2015	2009-2010	2014-2015	10.515294248098591
gene_57824	2011-2012	2001-2002	2011-2012	10.514999472512006
gp59	2018-2019	2012-2013	2018-2019	10.51439212719118
mphis	2002-2003	2001-2002	2002-2003	10.513976339528673
gene_14370	2007-2008	2006-2007	2007-2008	10.513946953813871
gene_100507027	2003-2004	2001-2002	2003-2004	10.513893484890326
dnamutation_c.385c	2008-2009	2007-2008	2008-2009	10.513592886534596
gene_11314	2009-2010	2000-2001	2009-2010	10.513558589823074
species_9888	2007-2008	2005-2006	2007-2008	10.513507074052864
chemical_mesh_c009274	2020-2021	2018-2019	2020-2021	10.513493194448191
ckar	2012-2013	2011-2012	2012-2013	10.513408471908836
rxf	2017-2018	2013-2014	2017-2018	10.513318396079494
sheta2	2019-2020	2018-2019	2019-2020	10.5131891353181
gene_209590	2007-2008	2006-2007	2007-2008	10.513119730536724
gene_407035	2008-2009	2006-2007	2008-2009	10.513086678332114
allais	2013-2014	2011-2012	2013-2014	10.512943990088345
gene_17830	2020-2021	2013-2014	2020-2021	10.512815397363156
zasp	2020-2021	2017-2018	2020-2021	10.512558726517618
dnamutation_c.145g	2018-2019	2017-2018	2018-2019	10.51224168915769
tetxlc	2010-2011	2009-2010	2010-2011	10.512156194837583
porphyra-334	2020-2021	2017-2018	2020-2021	10.512070060423667
scpcp	2017-2018	2016-2017	2017-2018	10.511958711691763
gene_19260	2007-2008	2006-2007	2007-2008	10.511767204542622
gene_44747	2012-2013	2011-2012	2012-2013	10.511688243911376
gene_58216	2010-2011	2009-2010	2010-2011	10.511342699771792
dinosaur	2010-2011	2009-2010	2010-2011	10.511338000036055
sequele	2020-2021	2019-2020	2020-2021	10.511097918441761
coseal	2018-2019	2017-2018	2018-2019	10.51093223632255
bis3	2020-2021	2019-2020	2020-2021	10.5108151446333
pm3b	2017-2018	2013-2014	2017-2018	10.510708514238218
species_939928	2018-2019	2015-2016	2018-2019	10.510524781096647
msed	2013-2014	2010-2011	2013-2014	10.510392149920328
cstd	2015-2016	2011-2012	2015-2016	10.510245410321568
gene_67245	2012-2013	2011-2012	2012-2013	10.51019503184846
mmea	2019-2020	2018-2019	2019-2020	10.510084468813357
inseguridad	2020-2021	2019-2020	2020-2021	10.509540235929071
payday	2015-2016	2011-2012	2015-2016	10.509525787285362
gene_203100	2020-2021	2019-2020	2020-2021	10.509326702052649
gene_58208	2006-2007	2004-2005	2006-2007	10.509160967972026
mmd3	2020-2021	2019-2020	2020-2021	10.508653882743209
spcb	2020-2021	2019-2020	2020-2021	10.508458266330955
gene_11997	2008-2009	2007-2008	2008-2009	10.508284382396463
tebpbeta	2010-2011	2009-2010	2010-2011	10.50804428924096
petis	2019-2020	2018-2019	2019-2020	10.507892952822218
c42	2010-2011	2008-2009	2010-2011	10.507872393590318
l262	2013-2014	2012-2013	2013-2014	10.507319551538162
teilnahme	2019-2020	2018-2019	2019-2020	10.50724155572351
pink1	2010-2011	2008-2009	2010-2011	10.50714877529574
qgc	2020-2021	2018-2019	2020-2021	10.507145934811888
emancipative	2015-2016	2014-2015	2015-2016	10.507100273009469
htgw	2015-2016	2014-2015	2015-2016	10.506706837385165
aeap	2016-2017	2013-2014	2016-2017	10.506681236154202
fcmc	2017-2018	2005-2006	2017-2018	10.506652852135186
xdrab	2015-2016	2014-2015	2015-2016	10.506538922391163
cellline_cvcl_4t75	2020-2021	2019-2020	2020-2021	10.50593567710117
mipd	2016-2017	2014-2015	2016-2017	10.505459412132891
ihn	2008-2009	2005-2006	2008-2009	10.505395372466442
spa-	2018-2019	2013-2014	2018-2019	10.505253927207601
gene_163059	2020-2021	2019-2020	2020-2021	10.505123378540748
pld2	2013-2014	2005-2006	2013-2014	10.504914751722373
butch	2015-2016	2013-2014	2015-2016	10.504755379160954
gene_112407	2011-2012	2010-2011	2011-2012	10.504648983551764
pecb	2020-2021	2014-2015	2020-2021	10.504583326040022
denv3	2012-2013	2011-2012	2012-2013	10.504538186064055
episymbiont	2019-2020	2018-2019	2019-2020	10.504299691627189
gene_79102	2015-2016	2014-2015	2015-2016	10.5041170248284
myopexy	2014-2015	2013-2014	2014-2015	10.503908936874968
disease_mesh_d002105	2016-2017	2010-2011	2016-2017	10.50364323840563
gene_791454	2014-2015	2013-2014	2014-2015	10.503514357898784
uthealth	2014-2015	2011-2012	2014-2015	10.503462168931321
gene_108698710	2018-2019	2017-2018	2018-2019	10.503283491301211
gene_83456	2011-2012	2010-2011	2011-2012	10.503249416113881
gene_53860	2017-2018	2014-2015	2017-2018	10.503176635117633
gene_1195	2001-2002	2000-2001	2001-2002	10.503166048011725
inx	2016-2017	2015-2016	2016-2017	10.503131943228052
gene_107927644	2015-2016	2013-2014	2015-2016	10.502861726312696
vorliegt	2019-2020	2016-2017	2019-2020	10.502570487244192
folate-	2016-2017	2011-2012	2016-2017	10.502558211411927
pptr	2017-2018	2007-2008	2017-2018	10.50254590917771
gene_20320	2016-2017	2010-2011	2016-2017	10.50238997870002
vaccinatie	2020-2021	2005-2006	2020-2021	10.502000520742381
gramm	2005-2006	2004-2005	2005-2006	10.501777142551308
gspa	2018-2019	2014-2015	2018-2019	10.501508623873232
2.1.3.2	2013-2014	2012-2013	2013-2014	10.501480673198852
gene_18416	2010-2011	2009-2010	2010-2011	10.501368528660935
species_273036	2020-2021	2019-2020	2020-2021	10.501359731471643
moae	2020-2021	2019-2020	2020-2021	10.501338233935504
mixity	2018-2019	2017-2018	2018-2019	10.500966839913588
fgin-1	2019-2020	2013-2014	2019-2020	10.500916830317426
nadri	2020-2021	2019-2020	2020-2021	10.500737764118444
species_133117	2015-2016	2014-2015	2015-2016	10.500484551176697
-12b	2014-2015	2013-2014	2014-2015	10.500353193496672
gene_79751	2009-2010	2006-2007	2009-2010	10.499558068203592
r-18	2011-2012	2003-2004	2011-2012	10.499492805782175
gene_89803	2012-2013	2011-2012	2012-2013	10.49936416367398
vh5	2017-2018	2011-2012	2017-2018	10.498823167254695
helms	2020-2021	2013-2014	2020-2021	10.498809996701121
pgy1	2010-2011	2009-2010	2010-2011	10.498807566892284
gene_69656	2017-2018	2014-2015	2017-2018	10.498634797352132
paola-1	2019-2020	2018-2019	2019-2020	10.498531043540961
gene_9367	2005-2006	2004-2005	2005-2006	10.498397456943222
tpla	2015-2016	2011-2012	2015-2016	10.49837569067948
mbp89	2019-2020	2018-2019	2019-2020	10.498270510013187
species_89338	2020-2021	2018-2019	2020-2021	10.498225711237716
gene_545622	2020-2021	2010-2011	2020-2021	10.498200241774732
sm13	2014-2015	2006-2007	2014-2015	10.498184898885254
gene_6627	2011-2012	2010-2011	2011-2012	10.498138531269474
gene_23293	2006-2007	2005-2006	2006-2007	10.4981234937576
clov	2020-2021	2019-2020	2020-2021	10.498079424908507
a)xos	2020-2021	2019-2020	2020-2021	10.498051413424033
gene_67742	2018-2019	2016-2017	2018-2019	10.498032401502112
gammat3	2011-2012	2010-2011	2011-2012	10.497676217673593
gene_12725	2007-2008	2002-2003	2007-2008	10.497331982047871
bml	2005-2006	2000-2001	2005-2006	10.497181720153245
soignant	2018-2019	2008-2009	2018-2019	10.496904457953717
pevi	2019-2020	2018-2019	2019-2020	10.49668487922081
kafirin	2008-2009	2005-2006	2008-2009	10.496678661687833
trendsetter	2018-2019	2012-2013	2018-2019	10.496563254780954
gene_58517	2010-2011	2008-2009	2010-2011	10.496561358883786
hanpp	2013-2014	2012-2013	2013-2014	10.496361335069913
gene_415935	2013-2014	2009-2010	2013-2014	10.496056679288952
endotelio	2019-2020	2016-2017	2019-2020	10.495753138805497
idez	2019-2020	2018-2019	2019-2020	10.49551395647924
gene_225326	2008-2009	2007-2008	2008-2009	10.495277285795943
chemical_mesh_c041255	2008-2009	2007-2008	2008-2009	10.495240017840228
dca1	2011-2012	2010-2011	2011-2012	10.49504930581687
gene_23969	2020-2021	2017-2018	2020-2021	10.495025187301447
alpha21	2017-2018	2016-2017	2017-2018	10.49497652912777
stepwedge	2009-2010	2008-2009	2009-2010	10.494648412228072
mmia	2019-2020	2015-2016	2019-2020	10.494604079889672
species_340113	2020-2021	2016-2017	2020-2021	10.494560933587994
epigraph	2015-2016	2014-2015	2015-2016	10.494405177817208
tonle	2015-2016	2014-2015	2015-2016	10.494394435108118
qingyang	2017-2018	2016-2017	2017-2018	10.494022201619797
emram	2016-2017	2015-2016	2016-2017	10.493803803329898
gene_395097	2015-2016	2010-2011	2015-2016	10.493746566047374
lipophil	2018-2019	2017-2018	2018-2019	10.493700836040906
thr26	2019-2020	2015-2016	2019-2020	10.493647912491506
ghpu	2017-2018	2010-2011	2017-2018	10.493618319662016
ca20	2016-2017	2009-2010	2016-2017	10.493365373775351
gastroprotectant	2017-2018	2015-2016	2017-2018	10.493315154538307
gene_693162	2017-2018	2014-2015	2017-2018	10.493205388601936
rw-	2014-2015	2013-2014	2014-2015	10.492769819980918
nsah	2013-2014	2011-2012	2013-2014	10.49271609328427
gene_131890	2007-2008	2005-2006	2007-2008	10.492463229449362
robineau	2011-2012	2010-2011	2011-2012	10.4922740903971
gene_12061	2014-2015	2013-2014	2014-2015	10.49219820371699
gene_228775	2009-2010	2003-2004	2009-2010	10.49212886407257
fost	2016-2017	2012-2013	2016-2017	10.492121712557347
blumgart	2017-2018	2011-2012	2017-2018	10.492099998720203
procaspase-1	2008-2009	2005-2006	2008-2009	10.491806085412945
korai	2020-2021	2019-2020	2020-2021	10.49166991004795
bt67	2020-2021	2019-2020	2020-2021	10.491561241484805
gene_5740544	2007-2008	2000-2001	2007-2008	10.491518144871737
species_46429	2017-2018	2005-2006	2017-2018	10.491004494985157
species_135422	2018-2019	2017-2018	2018-2019	10.490809307801257
srga	2012-2013	2000-2001	2012-2013	10.490556105557218
ptjc	2020-2021	2019-2020	2020-2021	10.490519562266071
gene_22032	2014-2015	2012-2013	2014-2015	10.49050352722408
pfrh2b	2008-2009	2007-2008	2008-2009	10.490061572995799
species_78633	2018-2019	2016-2017	2018-2019	10.489996525987236
cxcl12beta	2017-2018	2010-2011	2017-2018	10.489958528214693
corneille	2018-2019	2017-2018	2018-2019	10.489952411028609
gene_27137	2009-2010	2008-2009	2009-2010	10.489844105912104
1(d1	2017-2018	2014-2015	2017-2018	10.48963725294717
rsp3	2017-2018	2011-2012	2017-2018	10.489282212509226
gene_564348	2015-2016	2014-2015	2015-2016	10.489155841259922
analbuminemic	2018-2019	2007-2008	2018-2019	10.489049811281255
hyda1	2011-2012	2010-2011	2011-2012	10.489036013293594
chemical_mesh_c022970	2018-2019	2014-2015	2018-2019	10.48872857171942
chemical_mesh_c047490	2013-2014	2012-2013	2013-2014	10.488711789667974
tcata	2016-2017	2015-2016	2016-2017	10.488648714717545
pelgipeptin	2020-2021	2011-2012	2020-2021	10.488553782920874
gene_10844	2019-2020	2016-2017	2019-2020	10.48852403334884
chemical_mesh_c461919	2014-2015	2011-2012	2014-2015	10.488452061963429
pesco	2012-2013	2011-2012	2012-2013	10.488087075227982
cut11	2013-2014	2010-2011	2013-2014	10.48782620396625
gene_146712	2007-2008	2006-2007	2007-2008	10.487817363286617
scolopendrasin	2017-2018	2016-2017	2017-2018	10.487735617541505
methyltetrol	2016-2017	2014-2015	2016-2017	10.487718669992505
trihelix	2013-2014	2012-2013	2013-2014	10.487604445468579
gene_25273	2008-2009	2004-2005	2008-2009	10.487590246058016
pbsi	2016-2017	2015-2016	2016-2017	10.487572795630008
su5	2017-2018	2014-2015	2017-2018	10.487519465542436
dpo4	2005-2006	2004-2005	2005-2006	10.48751794356688
gene_176869	2020-2021	2014-2015	2020-2021	10.487466424465882
nobivac	2014-2015	2013-2014	2014-2015	10.48737750685162
phenylphosphate	2017-2018	2009-2010	2017-2018	10.487148373483947
gene_26954	2013-2014	2012-2013	2013-2014	10.487136333527012
psjn	2014-2015	2013-2014	2014-2015	10.487010908931468
gene_100625362	2010-2011	2004-2005	2010-2011	10.486853179376055
webworm	2016-2017	2014-2015	2016-2017	10.486845507610143
gene_51313	2020-2021	2018-2019	2020-2021	10.486800882768616
gene_93721	2016-2017	2015-2016	2016-2017	10.486743275538183
icn2	2014-2015	2013-2014	2014-2015	10.486721527189152
chemical_mesh_c005503	2017-2018	2007-2008	2017-2018	10.486344859506591
ezt	2020-2021	2009-2010	2020-2021	10.486284232367794
gene_83590	2018-2019	2008-2009	2018-2019	10.486089358481665
netprotect	2012-2013	2011-2012	2012-2013	10.486055749277947
species_150949	2014-2015	2011-2012	2014-2015	10.486004232732519
savg	2018-2019	2016-2017	2018-2019	10.48587008685524
gene_51646	2020-2021	2015-2016	2020-2021	10.485709157085992
cp2ticl2	2013-2014	2012-2013	2013-2014	10.485482205132968
gene_853395	2012-2013	2010-2011	2012-2013	10.485253294413681
germe	2005-2006	2004-2005	2005-2006	10.485182285557244
gx1	2011-2012	2009-2010	2011-2012	10.484958774053503
nanocell	2010-2011	2009-2010	2010-2011	10.484835396757111
daic	2013-2014	2012-2013	2013-2014	10.484760349502698
nchd	2020-2021	2011-2012	2020-2021	10.484401841550016
inhr	2018-2019	2017-2018	2018-2019	10.48430730817104
eleutheroside	2017-2018	2014-2015	2017-2018	10.484075753490957
gene_110212	2008-2009	2007-2008	2008-2009	10.48382691158517
terna	2016-2017	2015-2016	2016-2017	10.483788122216012
mngc	2013-2014	2011-2012	2013-2014	10.483572632032743
beta2v2r	2020-2021	2016-2017	2020-2021	10.483398690230732
rcud	2014-2015	2013-2014	2014-2015	10.483264489031791
gene_101841336	2013-2014	2012-2013	2013-2014	10.48318928302994
gene_855498	2011-2012	2010-2011	2011-2012	10.483014357676476
gene_394185	2012-2013	2009-2010	2012-2013	10.48281562699751
gene_373073	2016-2017	2015-2016	2016-2017	10.482515871869985
chop-14	2011-2012	2006-2007	2011-2012	10.482486825957757
pprx	2019-2020	2015-2016	2019-2020	10.482448446986226
eutr	2014-2015	2012-2013	2014-2015	10.481747609131013
ltgf	2009-2010	2000-2001	2012-2013	10.481691200931206
