tok	changepoint_idx	start_idx	end_idx	value
cwp1	2020-2021	2016-2017	2020-2021	19.04609035388348
sr45	2020-2021	2019-2020	2020-2021	19.040006961857483
replaceable	2018-2019	2017-2018	2018-2019	19.03863432376997
aldb	2020-2021	2019-2020	2020-2021	19.03230703969243
gene_855552	2019-2020	2018-2019	2019-2020	19.025407015036734
spinx	2020-2021	2019-2020	2020-2021	19.018256944947893
tracheostomy	2019-2020	2017-2018	2019-2020	19.003750198407104
nsaid	2017-2018	2016-2017	2017-2018	18.98134459646604
pkcα	2018-2019	2017-2018	2018-2019	18.980738988080592
species_92652	2019-2020	2018-2019	2019-2020	18.97131138831089
ptn	2018-2019	2017-2018	2018-2019	18.956335038095688
ssl	2018-2019	2017-2018	2018-2019	18.954403157217875
gene_24694	2021-2022	2020-2021	2021-2022	18.928738408532432
lola	2018-2019	2017-2018	2018-2019	18.92084260366438
eulerian	2018-2019	2017-2018	2018-2019	18.917464057284047
famine	2017-2018	2016-2017	2017-2018	18.912943748114856
changepoint	2018-2019	2016-2017	2018-2019	18.91080974284509
sdia	2021-2022	2020-2021	2021-2022	18.908928363027414
p62	2017-2018	2016-2017	2017-2018	18.904334895320957
nsc	2016-2017	2015-2016	2016-2017	18.904035743098085
pgfp	2018-2019	2017-2018	2018-2019	18.90352494118709
dota	2018-2019	2017-2018	2018-2019	18.89345922637309
hourglass	2016-2017	2015-2016	2016-2017	18.885426593916346
ba9	2018-2019	2016-2017	2018-2019	18.88462674925227
glasso	2016-2017	2015-2016	2016-2017	18.88435913383117
arteriole	2018-2019	2017-2018	2018-2019	18.872643916502287
spike-	2019-2020	2017-2018	2019-2020	18.872566313556174
gene_22909	2020-2021	2019-2020	2020-2021	18.86568539566964
gene_855642	2020-2021	2019-2020	2020-2021	18.85970138661281
hps	2018-2019	2017-2018	2018-2019	18.84756916773165
nrtn	2020-2021	2019-2020	2020-2021	18.82791523852145
obtusa	2020-2021	2019-2020	2020-2021	18.802817423696883
erbβ	2019-2020	2018-2019	2019-2020	18.80127651132008
prob	2018-2019	2017-2018	2018-2019	18.792653790774047
extender	2018-2019	2017-2018	2018-2019	18.78944864270475
species_11149	2019-2020	2018-2019	2019-2020	18.785338249990104
mraz	2021-2022	2020-2021	2021-2022	18.769743943935573
cody	2018-2019	2017-2018	2018-2019	18.768959852358037
wnt11	2018-2019	2017-2018	2018-2019	18.767615264655756
tigris	2019-2020	2018-2019	2019-2020	18.763544117660015
metasomal	2021-2022	2020-2021	2021-2022	18.759760681063774
np-	2018-2019	2017-2018	2018-2019	18.758737067762674
msi1	2018-2019	2017-2018	2018-2019	18.75685696004074
ked	2020-2021	2019-2020	2020-2021	18.73478494088456
ryr3	2019-2020	2018-2019	2019-2020	18.728881372873342
eme1	2020-2021	2019-2020	2020-2021	18.728028300272538
k54	2018-2019	2017-2018	2018-2019	18.723607162614
ppa	2016-2017	2015-2016	2016-2017	18.716808404184896
gene_8778	2021-2022	2020-2021	2021-2022	18.71299258667797
t1dm	2019-2020	2018-2019	2019-2020	18.70897281042325
gh30	2020-2021	2019-2020	2020-2021	18.683043321133933
δompf	2020-2021	2019-2020	2020-2021	18.68007686637615
pva	2018-2019	2017-2018	2018-2019	18.67436035428482
d4	2016-2017	2015-2016	2016-2017	18.673420722466528
gene_1589	2020-2021	2019-2020	2020-2021	18.6720422493608
gene_12224	2020-2021	2019-2020	2020-2021	18.670925854135515
quota	2018-2019	2016-2017	2018-2019	18.660910668905622
plantaris	2018-2019	2017-2018	2018-2019	18.657601561078735
species_11089	2017-2018	2016-2017	2017-2018	18.655375789097945
ii1	2021-2022	2020-2021	2021-2022	18.650765006505324
albinism	2018-2019	2017-2018	2018-2019	18.64446226556366
iavs	2018-2019	2016-2017	2018-2019	18.64445792767587
gene_63873	2020-2021	2019-2020	2020-2021	18.642760625985467
gene_59312	2020-2021	2019-2020	2020-2021	18.635260884935075
ter1	2020-2021	2019-2020	2020-2021	18.6333080903607
gene_14810	2017-2018	2016-2017	2017-2018	18.632712022990617
gene_172757	2018-2019	2017-2018	2018-2019	18.632500810713754
agreeableness	2018-2019	2017-2018	2018-2019	18.629199180692464
cln6	2020-2021	2019-2020	2020-2021	18.62222705240463
gene_16183	2018-2019	2017-2018	2018-2019	18.620083061201644
gene_12796	2018-2019	2017-2018	2018-2019	18.593266081638937
biorientation	2018-2019	2017-2018	2018-2019	18.59034737905958
macrophyte	2017-2018	2016-2017	2017-2018	18.58706551206533
gene_914	2018-2019	2017-2018	2018-2019	18.587016638962883
scratching	2017-2018	2016-2017	2017-2018	18.583728232259233
species_5661	2018-2019	2017-2018	2018-2019	18.571792826612704
tcd	2018-2019	2015-2016	2018-2019	18.55830582271689
gene_18740	2020-2021	2019-2020	2020-2021	18.555599587154987
lupinus	2018-2019	2017-2018	2018-2019	18.551893764898303
angioblast	2020-2021	2019-2020	2020-2021	18.537141589254922
gene_111507	2018-2019	2017-2018	2018-2019	18.534221137440344
species_192207	2020-2021	2018-2019	2020-2021	18.53054261816717
f(ab’)2	2018-2019	2017-2018	2018-2019	18.52646383739978
ctbs	2018-2019	2016-2017	2018-2019	18.525806122065287
gene_3064	2018-2019	2017-2018	2018-2019	18.519674132395522
chad	2018-2019	2017-2018	2018-2019	18.513636585158572
clj	2020-2021	2019-2020	2020-2021	18.512071986749287
arvcf	2020-2021	2019-2020	2020-2021	18.50354423223207
chondrogenesis	2018-2019	2017-2018	2018-2019	18.50332443235381
proventriculus	2018-2019	2016-2017	2018-2019	18.5015523820638
cataplexy	2020-2021	2019-2020	2020-2021	18.50050809582011
disease_mesh_d013683	2018-2019	2017-2018	2018-2019	18.495471932084854
tbf	2018-2019	2017-2018	2018-2019	18.486159936581036
spoc	2019-2020	2018-2019	2019-2020	18.483757695628626
cath	2016-2017	2015-2016	2016-2017	18.47462972422052
lyz	2018-2019	2017-2018	2018-2019	18.473921493057567
celery	2018-2019	2017-2018	2018-2019	18.459209547646708
m+	2018-2019	2016-2017	2018-2019	18.445186060054688
epsp	2016-2017	2015-2016	2016-2017	18.443617090915062
oamb	2019-2020	2018-2019	2019-2020	18.437569406843018
hypertranscription	2020-2021	2019-2020	2020-2021	18.43650811711084
cfr	2019-2020	2017-2018	2019-2020	18.43466720358869
iep	2018-2019	2017-2018	2018-2019	18.412748887214423
fam13a	2020-2021	2019-2020	2020-2021	18.409995713921905
adjective	2018-2019	2017-2018	2018-2019	18.40927870939777
catt	2018-2019	2017-2018	2018-2019	18.40530721665308
ide	2016-2017	2015-2016	2016-2017	18.404998712907194
species_4924	2020-2021	2019-2020	2020-2021	18.3949074527982
rmp	2018-2019	2017-2018	2018-2019	18.3929296381481
tnfr2	2018-2019	2017-2018	2018-2019	18.390666807268655
fancm	2019-2020	2018-2019	2019-2020	18.372964656036157
nps	2018-2019	2017-2018	2018-2019	18.370014353991312
mlkl	2018-2019	2017-2018	2018-2019	18.367533534396152
vacuolar	2016-2017	2015-2016	2016-2017	18.36602748622495
cd317	2021-2022	2018-2019	2021-2022	18.36445977594084
gene_3358	2020-2021	2019-2020	2020-2021	18.35494390454587
athena	2018-2019	2017-2018	2018-2019	18.350818011386515
dts	2018-2019	2017-2018	2018-2019	18.348790318458647
gβγ	2017-2018	2016-2017	2017-2018	18.343517519685996
autoencoder	2016-2017	2015-2016	2016-2017	18.343000771077953
gene_32100	2017-2018	2016-2017	2017-2018	18.341397955677678
gsk3i	2020-2021	2019-2020	2020-2021	18.339219129258097
cblb	2019-2020	2016-2017	2019-2020	18.337930224803543
gene_6135	2019-2020	2018-2019	2019-2020	18.336490183060963
uaf	2021-2022	2020-2021	2021-2022	18.334226406704737
hisc	2019-2020	2018-2019	2019-2020	18.311868962452913
cd103	2017-2018	2016-2017	2017-2018	18.310109155053375
gene_387893	2020-2021	2019-2020	2020-2021	18.306163701832908
gene_5346	2019-2020	2018-2019	2019-2020	18.30615027981015
inpp4b	2020-2021	2019-2020	2020-2021	18.305677044938474
dpcs	2018-2019	2017-2018	2018-2019	18.300819715692846
glycogene	2019-2020	2018-2019	2019-2020	18.2985264626002
wart	2018-2019	2017-2018	2018-2019	18.28349926401969
methanotroph	2018-2019	2017-2018	2018-2019	18.279753573860745
linalool	2018-2019	2017-2018	2018-2019	18.269315288330702
gβ	2018-2019	2017-2018	2018-2019	18.26272228473022
tlx	2018-2019	2017-2018	2018-2019	18.254115198994977
memerald	2018-2019	2017-2018	2018-2019	18.25063336072643
galnt	2020-2021	2019-2020	2020-2021	18.248904397224216
mir-129	2019-2020	2018-2019	2019-2020	18.24297916618485
emetine	2018-2019	2017-2018	2018-2019	18.236925387213084
rna18s	2020-2021	2019-2020	2020-2021	18.23108357156434
gene_2804	2017-2018	2016-2017	2017-2018	18.227825169153206
sender	2016-2017	2015-2016	2016-2017	18.225843427788504
ph.d.	2018-2019	2017-2018	2018-2019	18.21476437614952
phoresy	2020-2021	2019-2020	2020-2021	18.205452538708418
jag1	2018-2019	2017-2018	2018-2019	18.196243479844018
tex264	2021-2022	2020-2021	2021-2022	18.19384914367781
violacein	2018-2019	2016-2017	2018-2019	18.18312921734858
pria	2019-2020	2018-2019	2019-2020	18.178363555597993
cyp1a2	2018-2019	2017-2018	2018-2019	18.17649629832878
species_945	2021-2022	2018-2019	2021-2022	18.169746131722636
gene_2516	2019-2020	2018-2019	2019-2020	18.166900661509253
disease_mesh_d016757	2018-2019	2017-2018	2018-2019	18.164001437872656
tut	2020-2021	2019-2020	2020-2021	18.16356878730721
cirrhotic	2018-2019	2017-2018	2018-2019	18.154396391381066
herv	2017-2018	2016-2017	2017-2018	18.147530220603155
unmixing	2018-2019	2017-2018	2018-2019	18.1465085191137
pike	2018-2019	2017-2018	2018-2019	18.138764708777746
gene_54386	2020-2021	2019-2020	2020-2021	18.137725704820976
mlaa	2019-2020	2018-2019	2019-2020	18.136857280421612
axin	2018-2019	2017-2018	2018-2019	18.134902230392456
d215	2020-2021	2019-2020	2020-2021	18.133343378203797
pilb	2018-2019	2017-2018	2018-2019	18.122927128625513
neto	2018-2019	2017-2018	2018-2019	18.11997381887368
wortmannin	2017-2018	2016-2017	2017-2018	18.11246281289826
myhc	2017-2018	2016-2017	2017-2018	18.094418940382106
osiro2	2021-2022	2020-2021	2021-2022	18.087710987425705
crhr1	2018-2019	2017-2018	2018-2019	18.07100004218273
trickle	2018-2019	2017-2018	2018-2019	18.069506643272483
karim	2019-2020	2017-2018	2019-2020	18.066196599048794
subsidy	2018-2019	2016-2017	2018-2019	18.063691942962897
pdel	2020-2021	2019-2020	2020-2021	18.06292605862573
gene_2890	2019-2020	2018-2019	2019-2020	18.056595631477425
comsol	2018-2019	2017-2018	2018-2019	18.05212056062824
abe	2018-2019	2017-2018	2018-2019	18.05077826751799
endor	2021-2022	2020-2021	2021-2022	18.050205253935253
gene_4864	2018-2019	2016-2017	2018-2019	18.03382731432948
foveation	2020-2021	2019-2020	2020-2021	18.03022876652271
ska	2018-2019	2017-2018	2018-2019	18.028943790041563
pi4p	2018-2019	2017-2018	2018-2019	18.027201895683884
reg1	2020-2021	2019-2020	2020-2021	18.025089833089975
b6f	2018-2019	2017-2018	2018-2019	18.024284234272063
gene_22329	2018-2019	2017-2018	2018-2019	18.015386425813634
hba1c	2017-2018	2016-2017	2017-2018	18.013342316719736
don	2018-2019	2016-2017	2018-2019	18.009643456357445
ipsilesional	2018-2019	2017-2018	2018-2019	18.009014305494205
tsh	2018-2019	2017-2018	2018-2019	18.005403443619212
hsdh	2019-2020	2018-2019	2019-2020	18.004367849672935
gene_396	2020-2021	2019-2020	2020-2021	18.00158375099789
species_8245	2020-2021	2019-2020	2020-2021	17.994576088510367
csh	2018-2019	2016-2017	2018-2019	17.980196133876106
gene_6050	2020-2021	2019-2020	2020-2021	17.978419195066373
phenazine	2018-2019	2016-2017	2018-2019	17.97459696501238
ddrad	2016-2017	2015-2016	2016-2017	17.97303894332745
i38	2019-2020	2018-2019	2019-2020	17.967516682362103
abcb1	2018-2019	2017-2018	2018-2019	17.955169274341
gene_13796	2018-2019	2017-2018	2018-2019	17.955124930975032
neuroml	2020-2021	2019-2020	2020-2021	17.95383898304342
curli	2018-2019	2017-2018	2018-2019	17.951045707915437
supersite	2020-2021	2019-2020	2020-2021	17.94933077838782
kitaake	2020-2021	2019-2020	2020-2021	17.949256066447468
ewc	2020-2021	2019-2020	2020-2021	17.947530624675434
gpt	2018-2019	2017-2018	2018-2019	17.938364854235758
gene_8878	2018-2019	2017-2018	2018-2019	17.93105308841069
adpa	2021-2022	2020-2021	2021-2022	17.928935017323447
fgf2	2018-2019	2017-2018	2018-2019	17.9196305825369
d53	2019-2020	2018-2019	2019-2020	17.914400554494364
gene_9278	2019-2020	2018-2019	2019-2020	17.904337325673332
gene_179068	2020-2021	2019-2020	2020-2021	17.900849915592847
sufb	2020-2021	2019-2020	2020-2021	17.891447036456764
wnk1	2019-2020	2018-2019	2019-2020	17.886068497893216
psyllid	2018-2019	2016-2017	2018-2019	17.88405556972698
gene_1125	2018-2019	2017-2018	2018-2019	17.869799265581527
zm4	2020-2021	2019-2020	2020-2021	17.858633131759444
zeae	2020-2021	2019-2020	2020-2021	17.85645515774185
species_211586	2018-2019	2017-2018	2018-2019	17.851244511140827
mcz	2020-2021	2018-2019	2020-2021	17.848316604398974
erap2	2019-2020	2018-2019	2019-2020	17.84547635585779
gang	2019-2020	2018-2019	2019-2020	17.836679541905117
gene_843276	2019-2020	2016-2017	2019-2020	17.835644542716373
preposition	2018-2019	2017-2018	2018-2019	17.835247988317818
jc	2016-2017	2015-2016	2016-2017	17.821516365641937
tn1	2020-2021	2019-2020	2020-2021	17.81777040077797
postfusion	2019-2020	2018-2019	2019-2020	17.816159469683026
gene_6925	2018-2019	2017-2018	2018-2019	17.814880901126244
gene_839104	2020-2021	2019-2020	2020-2021	17.801557125486312
gene_851014	2021-2022	2019-2020	2021-2022	17.79918151262157
druggability	2018-2019	2017-2018	2018-2019	17.799025653648634
pfc	2016-2017	2015-2016	2016-2017	17.79456445210883
oskar	2020-2021	2019-2020	2020-2021	17.787518341074176
gw2580	2020-2021	2019-2020	2020-2021	17.77345320510844
silec	2020-2021	2019-2020	2020-2021	17.77097726958386
distensibility	2020-2021	2019-2020	2020-2021	17.77063836535083
subchondral	2018-2019	2017-2018	2018-2019	17.76908494998416
utm	2019-2020	2018-2019	2019-2020	17.767101627692536
fpm	2018-2019	2017-2018	2018-2019	17.76637160736304
dcf	2017-2018	2016-2017	2017-2018	17.766237658023893
target-	2018-2019	2017-2018	2018-2019	17.75792499529254
expressor	2018-2019	2017-2018	2018-2019	17.743785145507537
st239	2020-2021	2016-2017	2020-2021	17.735178947578117
cdl	2018-2019	2017-2018	2018-2019	17.72811036089159
grocery	2019-2020	2018-2019	2019-2020	17.724876037737637
nrc2	2020-2021	2019-2020	2020-2021	17.709830209515403
uniparental	2016-2017	2015-2016	2016-2017	17.694822179593327
lxrα	2018-2019	2017-2018	2018-2019	17.67778054429605
pmp22	2019-2020	2018-2019	2019-2020	17.673968474527445
-state	2019-2020	2018-2019	2019-2020	17.667079484634108
sigf	2019-2020	2018-2019	2019-2020	17.66308672373736
hfc	2018-2019	2017-2018	2018-2019	17.658263325306407
apamin	2018-2019	2017-2018	2018-2019	17.655328527265272
nanocluster	2018-2019	2017-2018	2018-2019	17.654356471417877
varietal	2018-2019	2017-2018	2018-2019	17.648169335689463
propofol	2018-2019	2017-2018	2018-2019	17.647992208441764
gpcs	2018-2019	2017-2018	2018-2019	17.643509831703323
gene_37068	2020-2021	2019-2020	2020-2021	17.6428113014145
pimozide	2019-2020	2018-2019	2019-2020	17.63694671831399
gene_4323	2019-2020	2018-2019	2019-2020	17.634949368157947
4.0.5	2020-2021	2019-2020	2020-2021	17.629938552430136
27th	2019-2020	2018-2019	2019-2020	17.614276363823027
lidar	2018-2019	2017-2018	2018-2019	17.61078360303065
nav	2018-2019	2017-2018	2018-2019	17.609813392096633
rdd	2018-2019	2017-2018	2018-2019	17.596258445082174
evacuation	2018-2019	2017-2018	2018-2019	17.588874914640215
cova	2019-2020	2018-2019	2019-2020	17.578397638755145
cookie	2018-2019	2016-2017	2018-2019	17.567340951400823
gene_215690	2018-2019	2017-2018	2018-2019	17.566478180466472
syt3	2019-2020	2018-2019	2019-2020	17.558505871435685
nox2	2018-2019	2017-2018	2018-2019	17.548788296830203
nsl	2018-2019	2017-2018	2018-2019	17.54771061718986
proq	2018-2019	2017-2018	2018-2019	17.54572550351306
htt	2018-2019	2017-2018	2018-2019	17.530109555539397
gene_2571	2018-2019	2017-2018	2018-2019	17.527162809395506
fcho2	2020-2021	2019-2020	2020-2021	17.522795902981837
bimanual	2018-2019	2017-2018	2018-2019	17.518838271220957
eqtms	2020-2021	2018-2019	2020-2021	17.512193750659797
leptin	2016-2017	2015-2016	2016-2017	17.512049391310125
dvl	2018-2019	2017-2018	2018-2019	17.50349206539363
gene_17153	2020-2021	2019-2020	2020-2021	17.496765230953788
gene_13654	2019-2020	2018-2019	2019-2020	17.493838626510737
cstb	2019-2020	2018-2019	2019-2020	17.490702256079466
gene_36810	2017-2018	2016-2017	2017-2018	17.480941514968354
a2b2	2018-2019	2017-2018	2018-2019	17.47936715376161
isn	2018-2019	2017-2018	2018-2019	17.478558860328334
agonism	2018-2019	2017-2018	2018-2019	17.473473303631245
mext	2018-2019	2017-2018	2018-2019	17.469968819375183
sae2	2018-2019	2017-2018	2018-2019	17.465865448098153
species_5850	2018-2019	2017-2018	2018-2019	17.459031051351854
rsl	2018-2019	2017-2018	2018-2019	17.457449977019223
discontinuation	2017-2018	2016-2017	2017-2018	17.44396774582551
septin	2017-2018	2016-2017	2017-2018	17.441505998756714
oviparous	2018-2019	2017-2018	2018-2019	17.437204351793618
cycs	2019-2020	2018-2019	2019-2020	17.435631650257694
dux4	2018-2019	2017-2018	2018-2019	17.4306456013871
gene_14829	2019-2020	2018-2019	2019-2020	17.42924707641869
charr	2018-2019	2016-2017	2018-2019	17.425548236225822
pi5p	2020-2021	2019-2020	2020-2021	17.422459338017475
dull	2018-2019	2017-2018	2018-2019	17.42068712544827
cbd	2016-2017	2015-2016	2016-2017	17.41872734347786
mhs	2018-2019	2017-2018	2018-2019	17.402138570144814
dipa	2019-2020	2018-2019	2019-2020	17.401290479698776
mpeg1	2018-2019	2017-2018	2018-2019	17.399793662713712
nub	2018-2019	2016-2017	2018-2019	17.389569888451604
22q11.2	2018-2019	2017-2018	2018-2019	17.384363923749724
scn1a	2018-2019	2016-2017	2018-2019	17.38324542415946
intrafusal	2019-2020	2018-2019	2019-2020	17.38260146600292
gene_822098	2020-2021	2019-2020	2020-2021	17.38045096992413
jg-98	2020-2021	2019-2020	2020-2021	17.376014686482907
pasc	2020-2021	2019-2020	2020-2021	17.368233231173733
abasic	2018-2019	2017-2018	2018-2019	17.367820605374757
vif	2016-2017	2015-2016	2016-2017	17.349992935280007
naltrexone	2018-2019	2017-2018	2018-2019	17.349047070514082
gp64	2019-2020	2018-2019	2019-2020	17.33882198907685
species_51453	2018-2019	2017-2018	2018-2019	17.337242201110797
gene_111636	2018-2019	2017-2018	2018-2019	17.33256630036402
gene_34179	2020-2021	2019-2020	2020-2021	17.327552911948814
gene_9360	2018-2019	2017-2018	2018-2019	17.32685174436112
species_28037	2018-2019	2017-2018	2018-2019	17.326270838297567
gene_18198	2019-2020	2018-2019	2019-2020	17.30930147046723
gene_10404	2018-2019	2017-2018	2018-2019	17.30800249168081
demersal	2018-2019	2017-2018	2018-2019	17.30640685255051
nucks1	2020-2021	2019-2020	2020-2021	17.30622634125895
cpos	2021-2022	2020-2021	2021-2022	17.304727050865687
com	2016-2017	2015-2016	2016-2017	17.29710223945972
reinitiation	2018-2019	2017-2018	2018-2019	17.284789340743796
bliss	2018-2019	2017-2018	2018-2019	17.275815739293325
gene_10123	2020-2021	2019-2020	2020-2021	17.26288717682941
sbcma	2020-2021	2019-2020	2020-2021	17.247280785504756
gene_406991	2018-2019	2017-2018	2018-2019	17.246914269751834
gene_2668	2018-2019	2017-2018	2018-2019	17.244422888525335
species_8083	2018-2019	2017-2018	2018-2019	17.238068688683953
psz	2018-2019	2017-2018	2018-2019	17.237167733217063
adh5	2019-2020	2018-2019	2019-2020	17.223284355908973
vulcan	2020-2021	2019-2020	2020-2021	17.214915602295974
∼120	2018-2019	2017-2018	2018-2019	17.210325487083313
gene_8412	2020-2021	2019-2020	2020-2021	17.209479492147494
gene_853817	2019-2020	2018-2019	2019-2020	17.206781934868534
ncf	2020-2021	2019-2020	2020-2021	17.206249487085564
lactoglobulin	2018-2019	2017-2018	2018-2019	17.204476413648695
gene_16428	2017-2018	2016-2017	2017-2018	17.201419316926067
fentanyl	2018-2019	2016-2017	2018-2019	17.190523496804417
120h	2018-2019	2017-2018	2018-2019	17.189046305764524
rfi	2018-2019	2017-2018	2018-2019	17.1877047561784
kif7	2020-2021	2019-2020	2020-2021	17.182986773235097
ensa	2019-2020	2018-2019	2019-2020	17.182528155517247
r1α	2021-2022	2020-2021	2021-2022	17.17705786153774
ndc	2018-2019	2017-2018	2018-2019	17.173797503272326
autocovariance	2018-2019	2017-2018	2018-2019	17.171909543816405
ventilator	2019-2020	2017-2018	2019-2020	17.155848875920334
dressing	2018-2019	2017-2018	2018-2019	17.153101804282816
meq	2018-2019	2017-2018	2018-2019	17.151623515532346
cina	2018-2019	2017-2018	2018-2019	17.149450670522555
dfmo	2019-2020	2018-2019	2019-2020	17.134332482444172
parasol	2017-2018	2016-2017	2017-2018	17.131833658386387
sabah	2018-2019	2017-2018	2018-2019	17.12592213960097
midy	2020-2021	2019-2020	2020-2021	17.123101287399006
tere	2018-2019	2017-2018	2018-2019	17.119002045960094
cadence	2018-2019	2017-2018	2018-2019	17.112305192700138
gene_856115	2017-2018	2016-2017	2017-2018	17.11229541596632
ir8	2020-2021	2019-2020	2020-2021	17.11136513663796
acinar	2017-2018	2016-2017	2017-2018	17.109414491175663
rrt	2018-2019	2017-2018	2018-2019	17.108178968074437
fr2	2017-2018	2016-2017	2017-2018	17.107179099407247
species_59463	2018-2019	2017-2018	2018-2019	17.08966816605009
species_29883	2020-2021	2019-2020	2020-2021	17.083130479211793
gene_50865	2019-2020	2018-2019	2019-2020	17.073949249932365
nco	2016-2017	2015-2016	2016-2017	17.069596762953978
dive	2017-2018	2016-2017	2017-2018	17.062793779735713
-tagged	2018-2019	2017-2018	2018-2019	17.060122388721638
vulgare	2018-2019	2017-2018	2018-2019	17.05999187619576
refgenie	2020-2021	2019-2020	2020-2021	17.054940115980127
cyp450	2018-2019	2017-2018	2018-2019	17.05230973965896
parthanato	2020-2021	2019-2020	2020-2021	17.05176906285559
gene_16173	2018-2019	2017-2018	2018-2019	17.050506913483837
vietnamese	2018-2019	2016-2017	2018-2019	17.047660418735017
ppgpp	2017-2018	2016-2017	2017-2018	17.041212325338975
cand	2018-2019	2015-2016	2018-2019	17.036511856896997
chic	2018-2019	2017-2018	2018-2019	17.03630046983533
dopal	2020-2021	2019-2020	2020-2021	17.032564341485486
qss	2020-2021	2019-2020	2020-2021	17.027589641836805
fomite	2019-2020	2017-2018	2019-2020	17.022879946285773
rnapiii	2019-2020	2018-2019	2019-2020	17.020493863247793
sxc	2021-2022	2019-2020	2021-2022	17.01122149436936
vrc	2018-2019	2017-2018	2018-2019	17.006816246624393
gene_81600	2018-2019	2016-2017	2018-2019	17.006443793342427
ocs	2018-2019	2017-2018	2018-2019	17.00492161122297
bnst	2018-2019	2017-2018	2018-2019	17.002683382536958
poxn	2021-2022	2020-2021	2021-2022	16.9984926875131
sour	2018-2019	2017-2018	2018-2019	16.995042497463754
tdp-43	2018-2019	2017-2018	2018-2019	16.993903489287653
mgp	2018-2019	2017-2018	2018-2019	16.98893830857939
rtb	2019-2020	2018-2019	2019-2020	16.985089927810662
gene_27185	2018-2019	2017-2018	2018-2019	16.982828374116227
immunopeptidome	2018-2019	2017-2018	2018-2019	16.978521891019707
abalone	2018-2019	2017-2018	2018-2019	16.972564914761698
functionalise	2018-2019	2017-2018	2018-2019	16.97056474028667
semet	2018-2019	2017-2018	2018-2019	16.969470946688844
zn2cys6	2020-2021	2019-2020	2020-2021	16.967638535690867
ervk	2018-2019	2017-2018	2018-2019	16.965283476492004
r7s	2020-2021	2019-2020	2020-2021	16.963280210523898
eco2	2020-2021	2019-2020	2020-2021	16.963062681742237
bragg	2018-2019	2017-2018	2018-2019	16.961785862738374
gene_60	2018-2019	2017-2018	2018-2019	16.960104812292123
species_270988	2017-2018	2016-2017	2017-2018	16.950126506641467
emvar	2020-2021	2019-2020	2020-2021	16.94269920649366
scb	2016-2017	2015-2016	2016-2017	16.942378362104698
pyrosetta	2019-2020	2018-2019	2019-2020	16.94228678278716
motorized	2018-2019	2017-2018	2018-2019	16.941696483839543
gene_436895	2020-2021	2019-2020	2020-2021	16.92371470399485
enc	2017-2018	2016-2017	2017-2018	16.921870869178363
gene_4849	2020-2021	2019-2020	2020-2021	16.909918663038212
appalachian	2018-2019	2017-2018	2018-2019	16.90863216462846
mc3	2018-2019	2017-2018	2018-2019	16.906667373559124
klrg1	2018-2019	2017-2018	2018-2019	16.904399418373373
cxcl12	2018-2019	2017-2018	2018-2019	16.903758084214108
irreplaceable	2017-2018	2016-2017	2017-2018	16.90287071319321
genospecie	2018-2019	2017-2018	2018-2019	16.897786190716268
rpln	2020-2021	2019-2020	2020-2021	16.889743174818815
crater	2018-2019	2017-2018	2018-2019	16.889147640913365
p90	2018-2019	2017-2018	2018-2019	16.884169965263677
1’000	2020-2021	2018-2019	2020-2021	16.881507299867483
pf4	2018-2019	2017-2018	2018-2019	16.88136605620109
gene_41625	2019-2020	2018-2019	2019-2020	16.881123855133012
gene_38723	2020-2021	2019-2020	2020-2021	16.87421256190033
gene_406952	2018-2019	2017-2018	2018-2019	16.872004893665597
vp2	2017-2018	2016-2017	2017-2018	16.871960641399088
par-3	2018-2019	2017-2018	2018-2019	16.870580531896714
capsomer	2018-2019	2017-2018	2018-2019	16.86876620456402
cko	2017-2018	2015-2016	2017-2018	16.864180785714733
phone	2016-2017	2015-2016	2016-2017	16.862864462352555
mx2	2018-2019	2017-2018	2018-2019	16.854691518169528
coq7	2020-2021	2019-2020	2020-2021	16.852177888472816
ecc	2018-2019	2017-2018	2018-2019	16.85215563290685
munc18	2019-2020	2018-2019	2019-2020	16.84872840076878
ropinirole	2020-2021	2019-2020	2020-2021	16.83628381609851
injure	2016-2017	2015-2016	2016-2017	16.82933432031193
gene_8991	2018-2019	2017-2018	2018-2019	16.82830849294055
gene_8872	2020-2021	2019-2020	2020-2021	16.827046382355014
reflectance	2016-2017	2015-2016	2016-2017	16.82248652879196
moribund	2017-2018	2016-2017	2017-2018	16.81779742805846
wspf	2019-2020	2018-2019	2019-2020	16.802046014610866
aggrecan	2018-2019	2017-2018	2018-2019	16.79826117607965
vp0	2021-2022	2020-2021	2021-2022	16.79128724458382
pd7	2020-2021	2019-2020	2020-2021	16.79061717135204
gene_30548	2020-2021	2019-2020	2020-2021	16.78906629715883
bt-	2020-2021	2019-2020	2020-2021	16.788865711013802
antineoplastic	2018-2019	2017-2018	2018-2019	16.781668230685042
neuroblast	2016-2017	2015-2016	2016-2017	16.779464710727805
uadf5	2020-2021	2019-2020	2020-2021	16.779020781710095
eaa	2018-2019	2017-2018	2018-2019	16.777952082852238
mbc	2018-2019	2017-2018	2018-2019	16.77724862339044
mettl3	2019-2020	2018-2019	2019-2020	16.769755582483832
▽	2018-2019	2017-2018	2018-2019	16.7624804272111
jmd	2020-2021	2018-2019	2020-2021	16.75647287293494
stat6	2018-2019	2017-2018	2018-2019	16.75192237982848
species_9447	2019-2020	2018-2019	2019-2020	16.74586973651902
