Unnamed: 0	disease	gene	class	dummy_score
16902	MESH:D017202	11317	0	1
16903	MESH:D012595	345	0	1
16904	MESH:D001932	3704	0	0
16905	MESH:D009373	8468	0	1
16906	MESH:D010051	4153	0	0
16907	MESH:D005706	64805	0	0
16908	MESH:D007680	9145	0	0
16909	MESH:D010518	374	0	0
16910	MESH:D005922	5631	0	0
16911	MESH:D005923	1489	0	0
16912	MESH:D008113	3676	0	0
16913	MESH:D012030	836	0	0
16914	MESH:D007676	23252	0	0
16915	MESH:D007680	152330	0	1
16916	MESH:D008288	5743	0	0
16917	MESH:D009765	4883	0	1
16918	MESH:D001943	5465	0	0
16919	MESH:D012030	3066	0	1
16920	MESH:D003924	1409	0	1
16921	MESH:D004827	57511	0	0
16922	MESH:D006973	9520	0	0
16923	MESH:D001943	2778	0	1
16924	MESH:D008545	959	0	0
16925	MESH:D013274	2260	0	0
16926	MESH:D001321	1366	0	0
16927	MESH:D019043	4329	0	0
16928	MESH:D005922	3708	0	1
16929	MESH:D001714	3440	0	1
16930	MESH:D004827	4312	0	1
16931	MESH:D006509	160364	0	0
16932	MESH:D012559	2952	0	1
16933	MESH:D013274	3855	0	0
16934	MESH:D003093	675	0	1
16935	MESH:D010024	6820	0	0
16936	MESH:D002311	1233	0	0
16937	MESH:D014820	2152	0	0
16938	MESH:D012468	3579	0	1
16939	MESH:D001943	57476	0	0
16940	MESH:D003924	11145	0	0
16941	MESH:D019337	79068	0	1
16942	MESH:D006258	2908	0	0
16943	MESH:D004827	5454	0	1
16944	MESH:D019337	6595	0	1
16945	MESH:D013274	823	0	1
16946	MESH:D001932	723961	0	1
16947	MESH:D012559	1437	0	1
16948	MESH:D000544	4153	0	0
16949	MESH:D001249	196403	0	0
16950	MESH:D008180	55103	0	0
16951	MESH:D001249	3817	0	0
16952	MESH:D010195	952	0	1
16953	MESH:D008268	91752	0	1
16954	MESH:D001749	2911	0	0
16955	MESH:D008545	5741	0	0
16956	MESH:D001943	348	0	1
16957	MESH:D010195	1440	0	0
16958	MESH:D050197	5590	0	1
16959	MESH:D000740	2354	0	1
16960	MESH:D004827	11213	0	0
16961	MESH:D003093	222537	0	1
16962	MESH:D001943	23095	0	1
16963	MESH:D008288	5468	0	0
16964	MESH:D011471	5079	0	0
16965	MESH:D003876	9846	0	1
16966	MESH:D010195	8710	0	1
16967	MESH:D008881	3682	0	1
16968	MESH:D003924	58473	0	1
16969	MESH:D000690	5329	0	1
16970	MESH:D003093	4817	0	1
16971	MESH:D000690	1906	0	1
16972	MESH:D006973	8846	0	1
16973	MESH:D004827	5241	0	1
16974	MESH:D012030	58189	0	1
16975	MESH:D014594	85363	0	0
16976	MESH:D003731	10563	0	1
16977	MESH:D009765	4282	0	1
16978	MESH:D012559	5743	0	0
16979	MESH:D012030	11326	0	1
16980	MESH:D011471	2705	0	0
16981	MESH:D005922	6441	0	1
16982	MESH:D009103	9582	0	1
16983	MESH:D017202	4303	0	0
16984	MESH:D000544	3659	0	0
16985	MESH:D007918	183	0	0
16986	MESH:D005922	2296	0	1
16987	MESH:D001943	1540	0	1
16988	MESH:D011471	645	0	1
16989	MESH:D007680	84263	0	0
16990	MESH:D001943	762	0	0
16991	MESH:D006258	360	0	1
16992	MESH:D013274	3605	0	0
16993	MESH:D009373	5743	0	1
16994	MESH:D004827	56925	0	0
16995	MESH:D010195	158584	0	1
16996	MESH:D001749	5595	0	1
16997	MESH:D003924	348980	0	1
16998	MESH:D001249	2153	0	0
16999	MESH:D010195	200539	0	0
17000	MESH:D011085	2670	0	0
17001	MESH:D012595	434	0	1
17002	MESH:D005901	701	0	0
17003	MESH:D010195	5480	0	1
17004	MESH:D002311	6257	0	0
17005	MESH:D009765	629	0	1
17006	MESH:D001714	5743	0	0
17007	MESH:D000690	5468	0	0
17008	MESH:D003424	865	0	1
17009	MESH:D008180	1232	0	1
17010	MESH:D024821	3676	0	0
17011	MESH:D011471	91039	0	0
17012	MESH:D003093	4023	0	1
17013	MESH:D019337	4128	0	0
17014	MESH:D005910	4240	0	0
17015	MESH:D001650	669	0	1
17016	MESH:D012559	1440	0	1
17017	MESH:D000544	2938	0	1
17018	MESH:D009103	6737	0	1
17019	MESH:D001714	3156	0	0
17020	MESH:D003924	5518	0	1
17021	MESH:D007680	7184	0	0
17022	MESH:D001172	55193	0	0
17023	MESH:D001172	1356	0	0
17024	MESH:D012468	2091	0	1
17025	MESH:D006258	25792	0	1
17026	MESH:D019337	27339	0	0
17027	MESH:D001172	8878	0	1
17028	MESH:D019337	6698	0	0
17029	MESH:D009373	10766	0	0
17030	MESH:D009373	178	0	1
17031	MESH:D005134	3440	0	0
17032	MESH:D001650	93659	0	1
17033	MESH:D001943	4036	0	1
17034	MESH:D001932	6400	0	0
17035	MESH:D010051	27232	0	0
17036	MESH:D000690	283237	0	1
17037	MESH:D009765	43	0	0
17038	MESH:D007822	9947	0	1
17039	MESH:D001172	1806	0	1
17040	MESH:D017202	10454	0	1
17041	MESH:D000740	3635	0	1
17042	MESH:D001172	2246	0	0
17043	MESH:D004827	948	0	1
17044	MESH:D009103	29967	0	0
17045	MESH:D009103	8876	0	1
17046	MESH:D008180	23178	0	1
17047	MESH:D000544	3576	0	1
17048	MESH:D009103	7292	0	0
17049	MESH:D008105	598	0	1
17050	MESH:D001321	197257	0	1
17051	MESH:D004938	3988	0	1
17052	MESH:D006973	8406	0	1
17053	MESH:D005910	1969	0	1
17054	MESH:D013274	6571	0	0
17055	MESH:D005922	5313	0	1
17056	MESH:D017202	6014	0	1
17057	MESH:D011471	1401	0	0
17058	MESH:D005922	1786	0	1
17059	MESH:D013274	8379	0	1
17060	MESH:D007680	596	0	1
17061	MESH:D003876	2538	0	0
17062	MESH:D006258	218	0	0
17063	MESH:D017202	4803	0	1
17064	MESH:D003866	5950	0	1
17065	MESH:D002311	64321	0	0
17066	MESH:D011471	920	0	0
17067	MESH:D005642	3191	0	1
17068	MESH:D009765	5611	0	1
17069	MESH:D010524	57706	0	1
17070	MESH:D010024	11262	0	1
17071	MESH:D005910	8915	0	0
17072	MESH:D011471	1742	0	0
17073	MESH:D011471	7074	0	1
17074	MESH:D029424	5142	0	1
17075	MESH:D012468	6678	0	1
17076	MESH:D008105	6653	0	1
17077	MESH:D003866	652968	0	1
17078	MESH:D008288	1493	0	1
17079	MESH:D009765	3119	0	1
17080	MESH:D005922	8289	0	0
17081	MESH:D003731	288	0	1
17082	MESH:D017202	113878	0	0
17083	MESH:D005922	8639	0	1
17084	MESH:D010300	3119	0	1
17085	MESH:D005910	81693	0	1
17086	MESH:D010195	1012	0	0
17087	MESH:D005923	259266	0	0
17088	MESH:D001321	7162	0	0
17089	MESH:D001859	353144	0	1
17090	MESH:D000740	7298	0	0
17091	MESH:D001943	4688	0	1
17092	MESH:D010300	2896	0	1
17093	MESH:D010300	472	0	1
17094	MESH:D005910	51422	0	0
17095	MESH:D011085	7200	0	1
17096	MESH:D001714	2950	0	0
17097	MESH:D001943	948	0	0
17098	MESH:D008545	3312	0	1
17099	MESH:D001943	583	0	1
17100	MESH:D015433	5744	0	0
17101	MESH:D014820	4160	0	0
17102	MESH:D001172	84364	0	0
17103	MESH:D001321	56990	0	1
17104	MESH:D003922	2735	0	0
17105	MESH:D004827	1644	0	0
17106	MESH:D002446	153	0	1
17107	MESH:D005706	27173	0	0
17108	MESH:D001943	3308	0	0
17109	MESH:D001650	2562	0	0
17110	MESH:D002311	5420	0	0
17111	MESH:D003876	83990	0	1
17112	MESH:D013167	2475	0	0
17113	MESH:D012559	26150	0	0
17114	MESH:D002311	3036	0	1
17115	MESH:D017202	2305	0	1
17116	MESH:D011471	4869	0	0
17117	MESH:D001249	7088	0	1
17118	MESH:D010524	2328	0	1
17119	MESH:D005922	11136	0	1
17120	MESH:D050197	8289	0	1
17121	MESH:D009217	3456	0	0
17122	MESH:D002532	6348	0	0
17123	MESH:D009765	811	0	1
17124	MESH:D003922	4504	0	0
17125	MESH:D013274	4988	0	0
17126	MESH:D010024	9518	0	0
17127	MESH:D012030	10848	0	1
17128	MESH:D010024	26235	0	1
17129	MESH:D006973	1861	0	1
17130	MESH:D003093	2550	0	1
17131	MESH:D005910	57172	0	0
17132	MESH:D006973	10280	0	0
17133	MESH:D005922	7442	0	0
17134	MESH:D001321	4303	0	1
17135	MESH:D007680	1201	0	1
17136	MESH:D006973	6404	0	1
17137	MESH:D004827	1471	0	0
17138	MESH:D008180	4851	0	0
17139	MESH:D029424	1616	0	1
17140	MESH:D050197	7025	0	0
17141	MESH:D014820	4729	0	0
17142	MESH:D010195	1474	0	0
17143	MESH:D009765	7517	0	1
17144	MESH:D002971	607	0	1
17145	MESH:D011471	586	0	0
17146	MESH:D009103	973	0	0
17147	MESH:D008180	9978	0	0
17148	MESH:D010051	83943	0	1
17149	MESH:D012030	2067	0	1
17150	MESH:D017544	5340	0	0
17151	MESH:D008545	3162	0	1
17152	MESH:D017202	4131	0	1
17153	MESH:D000690	4855	0	1
17154	MESH:D005922	5727	0	0
17155	MESH:D000740	6403	0	1
17156	MESH:D006509	5058	0	1
17157	MESH:D012559	4629	0	1
17158	MESH:D010300	951	0	0
17159	MESH:D008113	3157	0	1
17160	MESH:D005706	1636	0	1
17161	MESH:D011085	4056	0	1
17162	MESH:D019337	3075	0	1
17163	MESH:D019337	4060	0	1
17164	MESH:D006973	727	0	0
17165	MESH:D003924	84365	0	0
17166	MESH:D006973	999	0	0
17167	MESH:D008545	81565	0	0
17168	MESH:D001249	5859	0	1
17169	MESH:D013120	11130	0	1
17170	MESH:D009765	2651	0	1
17171	MESH:D006973	9672	0	1
17172	MESH:D010051	9970	0	0
17173	MESH:D014594	4297	0	1
17174	MESH:D009290	6403	0	0
17175	MESH:D007680	5950	0	0
17176	MESH:D007680	5578	0	1
17177	MESH:D001172	7517	0	0
17178	MESH:D004827	3958	0	0
17179	MESH:D004827	55699	0	1
17180	MESH:D001943	551	0	1
17181	MESH:D001172	56942	0	1
17182	MESH:D005910	24	0	1
17183	MESH:D007676	5294	0	1
17184	MESH:D011085	5594	0	1
17185	MESH:D013274	1281	0	0
17186	MESH:D001859	9211	0	0
17187	MESH:D011471	79641	0	1
17188	MESH:D010001	79661	0	1
17189	MESH:D019337	71	0	1
17190	MESH:D005922	9622	0	1
17191	MESH:D008545	2272	0	1
17192	MESH:D001749	2897	0	0
17193	MESH:D019337	1071	0	1
17194	MESH:D013274	2550	0	0
17195	MESH:D012559	1181	0	1
17196	MESH:D007676	23216	0	1
17197	MESH:D017202	2746	0	0
17198	MESH:D007676	3440	0	0
17199	MESH:D009373	4340	0	1
17200	MESH:D001943	2526	0	0
17201	MESH:D010300	5757	0	0
17202	MESH:D001172	64769	0	1
17203	MESH:D003093	6751	0	1
17204	MESH:D000740	132789	0	0
17205	MESH:D005910	1544	0	1
17206	MESH:D017202	715	0	0
17207	MESH:D001943	567	0	0
17208	MESH:D019337	8216	0	0
17209	MESH:D012559	7078	0	1
17210	MESH:D001650	79624	0	1
17211	MESH:D024821	6168	0	0
17212	MESH:D008545	5610	0	0
17213	MESH:D001749	10775	0	1
17214	MESH:D001172	5972	0	0
17215	MESH:D003093	1562	0	0
17216	MESH:D000690	1786	0	1
17217	MESH:D012595	796	0	1
17218	MESH:D010518	2913	0	1
17219	MESH:D001172	2705	0	0
17220	MESH:D008545	9801	0	1
17221	MESH:D005922	4642	0	0
17222	MESH:D010051	4082	0	1
17223	MESH:D000740	4904	0	0
17224	MESH:D008545	26011	0	1
17225	MESH:D006973	1959	0	1
17226	MESH:D003924	4157	0	0
17227	MESH:D017202	200504	0	0
17228	MESH:D007037	3575	0	0
17229	MESH:D050197	4066	0	0
17230	MESH:D003922	11009	0	0
17231	MESH:D000544	4886	0	0
17232	MESH:D001749	54880	0	0
17233	MESH:D050197	8678	0	1
17234	MESH:D007918	3126	0	0
17235	MESH:D001321	23339	0	1
17236	MESH:D019337	552	0	1
17237	MESH:D006973	3832	0	1
17238	MESH:D016640	4807	0	1
17239	MESH:D005910	84619	0	0
17240	MESH:D001859	5364	0	1
17241	MESH:D013274	7057	0	0
17242	MESH:D008113	3159	0	0
17243	MESH:D010300	10404	0	1
17244	MESH:D014594	10051	0	1
17245	MESH:D001714	3856	0	0
17246	MESH:D001321	84159	0	1
17247	MESH:D004827	28973	0	1
17248	MESH:D001321	7178	0	0
17249	MESH:D001249	1565	0	0
17250	MESH:D017202	5071	0	1
17251	MESH:D004827	1535	0	0
17252	MESH:D010001	4843	0	0
17253	MESH:D050197	5742	0	1
17254	MESH:D012030	8714	0	1
17255	MESH:D001321	4201	0	0
17256	MESH:D009765	4643	0	1
17257	MESH:D016640	847	0	0
17258	MESH:D007037	3741	0	0
17259	MESH:D003876	6515	0	0
17260	MESH:D006973	23274	0	0
17261	MESH:D000163	55024	0	1
17262	MESH:D013274	177	0	0
17263	MESH:D001943	6401	0	1
17264	MESH:D001249	1053	0	0
17265	MESH:D008545	23220	0	0
17266	MESH:D024821	3576	0	1
17267	MESH:D012559	10413	0	0
17268	MESH:D013274	8773	0	0
17269	MESH:D003924	9518	0	0
17270	MESH:D010051	920	0	1
17271	MESH:D011471	80781	0	0
17272	MESH:D010190	1889	0	1
17273	MESH:D009080	857	0	0
17274	MESH:D003924	6605	0	0
17275	MESH:D012559	2625	0	0
17276	MESH:D008545	9473	0	0
17277	MESH:D008180	861	0	1
17278	MESH:D004827	811	0	1
17279	MESH:D000740	1471	0	1
17280	MESH:D008545	3553	0	1
17281	MESH:D007680	443	0	1
17282	MESH:D004938	6160	0	1
17283	MESH:D003731	80324	0	0
17284	MESH:D007680	1268	0	1
17285	MESH:D012030	335	0	0
17286	MESH:D008545	119391	0	0
17287	MESH:D012559	332	0	0
17288	MESH:D001249	54474	0	0
17289	MESH:D005901	1019	0	0
17290	MESH:D010300	54790	0	1
17291	MESH:D001714	92421	0	0
17292	MESH:D015209	196	0	1
17293	MESH:D017202	7976	0	1
17294	MESH:D013274	8600	0	0
17295	MESH:D003924	5162	0	1
17296	MESH:D017202	4982	0	1
17297	MESH:D005910	8882	0	0
17298	MESH:D004827	51727	0	1
17299	MESH:D001932	64092	0	1
17300	MESH:D007676	2100	0	0
17301	MESH:D017202	367	0	0
17302	MESH:D006973	1019	0	1
17303	MESH:D006509	54928	0	1
17304	MESH:D005923	3675	0	0
17305	MESH:D001172	1917	0	0
17306	MESH:D008577	114904	0	0
17307	MESH:D009765	7422	0	1
17308	MESH:D008545	55872	0	0
17309	MESH:D017202	5176	0	1
17310	MESH:D006111	5371	0	1
17311	MESH:D010300	7252	0	1
17312	MESH:D000740	267012	0	1
17313	MESH:D006973	7984	0	0
17314	MESH:D019337	3351	0	1
17315	MESH:D001172	6337	0	1
17316	MESH:D011471	221035	0	0
17317	MESH:D006258	23462	0	1
17318	MESH:D017202	5293	0	0
17319	MESH:D000690	60468	0	1
17320	MESH:D001172	923	0	1
17321	MESH:D013953	2627	0	1
17322	MESH:D008545	1490	0	1
17323	MESH:D005901	4046	0	0
17324	MESH:D000740	6462	0	1
17325	MESH:D006973	4887	0	0
17326	MESH:D010300	383	0	0
17327	MESH:D013167	89866	0	1
17328	MESH:D013274	6664	0	1
17329	MESH:D050197	1364	0	0
17330	MESH:D010518	2258	0	0
17331	MESH:D019337	342897	0	0
17332	MESH:D000690	124220	0	0
17333	MESH:D013274	23619	0	1
17334	MESH:D008268	847	0	0
17335	MESH:D010024	7424	0	0
17336	MESH:D010190	59336	0	1
17337	MESH:D002311	22985	0	1
17338	MESH:D013736	3030	0	1
17339	MESH:D010524	22974	0	1
17340	MESH:D008180	10288	0	1
17341	MESH:D001249	6532	0	0
17342	MESH:D017202	3559	0	1
17343	MESH:D001749	1545	0	1
17344	MESH:D003924	84939	0	1
17345	MESH:D005910	6505	0	0
17346	MESH:D006973	5606	0	1
17347	MESH:D009103	6513	0	1
17348	MESH:D013274	55532	0	0
17349	MESH:D000740	2896	0	1
17350	MESH:D004938	2057	0	0
17351	MESH:D008105	3613	0	1
17352	MESH:D000690	6367	0	1
17353	MESH:D005922	8000	0	0
17354	MESH:D002971	2944	0	1
17355	MESH:D012559	4846	0	0
17356	MESH:D000310	9619	0	0
17357	MESH:D053713	55604	0	1
17358	MESH:D005922	10	0	0
17359	MESH:D050197	116085	0	0
17360	MESH:D011471	347734	0	0
17361	MESH:D019337	3827	0	0
17362	MESH:D004827	2030	0	1
17363	MESH:D019337	7508	0	1
17364	MESH:D013274	4868	0	1
17365	MESH:D010195	5295	0	1
17366	MESH:D007918	1394	0	0
17367	MESH:D001943	3119	0	1
17368	MESH:D005910	355	0	1
17369	MESH:D011085	4854	0	0
17370	MESH:D004827	5367	0	1
17371	MESH:D009373	123	0	0
17372	MESH:D000740	3274	0	0
17373	MESH:D012559	4312	0	0
17374	MESH:D011471	5646	0	1
17375	MESH:D011471	81606	0	0
17376	MESH:D004827	3229	0	0
17377	MESH:D029424	63892	0	1
17378	MESH:D012030	4085	0	0
17379	MESH:D005910	8202	0	1
17380	MESH:D012559	81572	0	1
17381	MESH:D008180	30012	0	0
17382	MESH:D002311	7133	0	0
17383	MESH:D003924	1129	0	1
17384	MESH:D001943	2162	0	1
17385	MESH:D010300	3791	0	0
17386	MESH:D000740	7284	0	1
17387	MESH:D010051	914	0	1
17388	MESH:D001749	7039	0	0
17389	MESH:D011471	5167	0	1
17390	MESH:D012559	3569	0	1
17391	MESH:D005922	2697	0	0
17392	MESH:D011471	1906	0	1
17393	MESH:D010190	5054	0	1
17394	MESH:D000740	3439	0	0
17395	MESH:D009080	10551	0	1
17396	MESH:D010051	7010	0	1
17397	MESH:D008881	10159	0	1
17398	MESH:D009103	5423	0	0
17399	MESH:D008113	4868	0	0
17400	MESH:D001650	3356	0	1
17401	MESH:D019337	55783	0	0
17402	MESH:D000690	54209	0	1
17403	MESH:D008113	5080	0	0
17404	MESH:D013953	1815	0	1
17405	MESH:D007037	84456	0	1
17406	MESH:D001249	1026	0	1
17407	MESH:D008545	64963	0	1
17408	MESH:D001172	6531	0	1
17409	MESH:D006973	1027	0	0
17410	MESH:D013274	4353	0	1
17411	MESH:D005922	2646	0	0
17412	MESH:D001249	145264	0	0
17413	MESH:D001943	9914	0	1
17414	MESH:D009080	7709	0	1
17415	MESH:D008545	8754	0	0
17416	MESH:D005922	207	0	0
17417	MESH:D003922	1215	0	1
17418	MESH:D010190	6814	0	0
17419	MESH:D005923	7979	0	0
17420	MESH:D008180	4325	0	0
17421	MESH:D010051	10735	0	1
17422	MESH:D005910	55256	0	1
17423	MESH:D001249	152789	0	0
17424	MESH:D001249	284119	0	0
17425	MESH:D005922	2068	0	1
17426	MESH:D000690	2661	0	1
17427	MESH:D000544	3990	0	1
17428	MESH:D013274	9937	0	0
17429	MESH:D001943	28999	0	1
17430	MESH:D005922	1848	0	0
17431	MESH:D004938	8209	0	0
17432	MESH:D001714	968	0	0
17433	MESH:D001321	56890	0	1
17434	MESH:D005922	5743	0	1
17435	MESH:D000544	1814	0	1
17436	MESH:D019337	301	0	0
17437	MESH:D011471	2621	0	1
17438	MESH:D019337	6392	0	1
17439	MESH:D010051	23191	0	1
17440	MESH:D000544	246	0	1
17441	MESH:D001172	4803	0	0
17442	MESH:D007680	6389	0	0
17443	MESH:D005922	4287	0	0
17444	MESH:D009103	4524	0	0
17445	MESH:D005922	5582	0	1
17446	MESH:D003924	5909	0	0
17447	MESH:D001321	3098	0	1
17448	MESH:D006973	760	0	0
17449	MESH:D009103	7307	0	0
17450	MESH:D005922	3606	0	1
17451	MESH:D004827	6559	0	0
17452	MESH:D011471	3118	0	0
17453	MESH:D003866	23271	0	1
17454	MESH:D012878	7534	0	1
17455	MESH:D003924	2355	0	1
17456	MESH:D010051	8660	0	0
17457	MESH:D005910	2678	0	0
17458	MESH:D019337	5973	0	0
17459	MESH:D012468	1670	0	0
17460	MESH:D010051	151887	0	1
17461	MESH:D053040	3105	0	0
17462	MESH:D001714	94234	0	1
17463	MESH:D010300	4312	0	1
17464	MESH:D004938	54474	0	1
17465	MESH:D008113	2949	0	1
17466	MESH:D013953	84519	0	1
17467	MESH:D005910	3172	0	1
17468	MESH:D003924	942	0	1
17469	MESH:D053040	4780	0	0
17470	MESH:D000544	26047	0	1
17471	MESH:D001321	8241	0	1
17472	MESH:D053040	30062	0	0
17473	MESH:D011085	2543	0	0
17474	MESH:D005922	7163	0	0
17475	MESH:D017202	6528	0	0
17476	MESH:D000163	55159	0	1
17477	MESH:D009765	6059	0	1
17478	MESH:D014820	5342	0	0
17479	MESH:D019337	4502	0	0
17480	MESH:D001859	5443	0	0
17481	MESH:D001321	1277	0	1
17482	MESH:D012559	6584	0	0
17483	MESH:D009765	4233	0	0
17484	MESH:D008545	8195	0	0
17485	MESH:D009765	2920	0	0
17486	MESH:D017202	3212	0	0
17487	MESH:D011085	8740	0	0
17488	MESH:D008105	572	0	0
17489	MESH:D001859	4153	0	0
17490	MESH:D010195	6528	0	1
17491	MESH:D024821	10133	0	0
17492	MESH:D001172	3479	0	0
17493	MESH:D001321	7124	0	0
17494	MESH:D004827	10320	0	1
17495	MESH:D024821	4610	0	1
17496	MESH:D005922	5619	0	1
17497	MESH:D002446	701	0	1
17498	MESH:D000740	4552	0	1
17499	MESH:D003876	8540	0	0
17500	MESH:D017202	10537	0	0
17501	MESH:D008268	2099	0	0
17502	MESH:D012468	3091	0	0
17503	MESH:D012030	60	0	1
17504	MESH:D003922	8028	0	0
17505	MESH:D012559	3898	0	0
17506	MESH:D011471	959	0	1
17507	MESH:D006111	5159	0	0
17508	MESH:D003876	767	0	0
17509	MESH:D010051	2952	0	1
17510	MESH:D001943	10892	0	1
17511	MESH:D011471	9075	0	1
17512	MESH:D000544	3565	0	1
17513	MESH:D024821	2813	0	0
17514	MESH:D004827	7052	0	1
17515	MESH:D017202	8913	0	1
17516	MESH:D001943	338382	0	0
17517	MESH:D000740	9429	0	0
17518	MESH:D007680	9681	0	1
17519	MESH:D003093	1618	0	1
17520	MESH:D011471	22924	0	1
17521	MESH:D002311	1280	0	0
17522	MESH:D013736	6529	0	0
17523	MESH:D029424	2042	0	1
17524	MESH:D013274	4023	0	1
17525	MESH:D000544	1436	0	0
17526	MESH:D010001	5934	0	1
17527	MESH:D005910	167465	0	0
17528	MESH:D008881	7001	0	1
17529	MESH:D005922	29940	0	1
17530	MESH:D007680	3611	0	0
17531	MESH:D011471	51272	0	1
17532	MESH:D011471	2070	0	0
17533	MESH:D001749	4853	0	1
17534	MESH:D005910	4160	0	0
17535	MESH:D017202	5595	0	0
17536	MESH:D003093	1179	0	1
17537	MESH:D019337	5429	0	1
17538	MESH:D000544	948	0	0
17539	MESH:D011471	11041	0	0
17540	MESH:D007676	6556	0	1
17541	MESH:D000163	8644	0	0
17542	MESH:D011085	5979	0	1
17543	MESH:D006973	130540	0	0
17544	MESH:D003922	55809	0	1
17545	MESH:D006973	6628	0	0
17546	MESH:D007037	23308	0	1
17547	MESH:D003424	332	0	1
17548	MESH:D009373	5607	0	1
17549	MESH:D009217	23213	0	1
17550	MESH:D003924	6678	0	1
17551	MESH:D013274	64919	0	1
17552	MESH:D011471	117156	0	0
17553	MESH:D013736	3382	0	0
17554	MESH:D012468	6794	0	1
17555	MESH:D004827	332	0	1
17556	MESH:D011085	1026	0	0
17557	MESH:D001321	7157	0	1
17558	MESH:D001249	3337	0	0
17559	MESH:D012559	84181	0	1
17560	MESH:D004938	100996485	0	0
17561	MESH:D001249	3304	0	1
17562	MESH:D017202	7006	0	0
17563	MESH:D005901	60506	0	0
17564	MESH:D017202	1029	0	0
17565	MESH:D013274	1663	0	1
17566	MESH:D011471	5395	0	0
17567	MESH:D011471	5319	0	0
17568	MESH:D002971	56241	0	1
17569	MESH:D009765	6185	0	0
17570	MESH:D003876	5141	0	0
17571	MESH:D000163	28514	0	1
17572	MESH:D019337	1840	0	1
17573	MESH:D008268	4878	0	1
17574	MESH:D004938	55914	0	1
17575	MESH:D011471	64215	0	0
17576	MESH:D007676	596	0	0
17577	MESH:D008545	5579	0	1
17578	MESH:D001714	162514	0	1
17579	MESH:D014594	7827	0	1
17580	MESH:D006973	4267	0	0
17581	MESH:D017202	2248	0	0
17582	MESH:D008180	84441	0	0
17583	MESH:D019337	7248	0	1
17584	MESH:D001172	2740	0	1
17585	MESH:D001943	1719	0	1
17586	MESH:D005922	5970	0	0
17587	MESH:D009103	3697	0	0
17588	MESH:D015433	4058	0	1
17589	MESH:D050197	999	0	1
17590	MESH:D007680	894	0	0
17591	MESH:D014594	213	0	1
17592	MESH:D012559	55277	0	1
17593	MESH:D012559	3992	0	0
17594	MESH:D017202	1392	0	1
17595	MESH:D010190	3248	0	0
17596	MESH:D017202	5241	0	0
17597	MESH:D011471	3929	0	0
17598	MESH:D001943	7100	0	0
17599	MESH:D012468	1121	0	1
17600	MESH:D005922	6720	0	0
17601	MESH:D008268	5595	0	1
17602	MESH:D008180	5244	0	1
17603	MESH:D000740	9463	0	0
17604	MESH:D007562	7040	0	1
17605	MESH:D010024	925	0	0
17606	MESH:D004827	4313	0	1
17607	MESH:D002311	64756	0	0
17608	MESH:D001943	1633	0	1
17609	MESH:D001714	2787	0	1
17610	MESH:D003866	51548	0	1
17611	MESH:D001172	79602	0	0
17612	MESH:D003876	1636	0	1
17613	MESH:D001172	4915	0	1
17614	MESH:D008180	1118	0	1
17615	MESH:D017202	8897	0	0
17616	MESH:D008113	3643	0	1
17617	MESH:D003922	629	0	1
17618	MESH:D001172	5999	0	1
17619	MESH:D013274	4221	0	0
17620	MESH:D009765	3439	0	0
17621	MESH:D001943	1653	0	1
17622	MESH:D006258	3110	0	1
17623	MESH:D001172	8856	0	1
17624	MESH:D019337	102	0	0
17625	MESH:D017202	54877	0	0
17626	MESH:D053713	629	0	1
17627	MESH:D024821	192683	0	0
17628	MESH:D005922	3952	0	0
17629	MESH:D001471	673	0	0
17630	MESH:D001249	84312	0	1
17631	MESH:D013274	2876	0	1
17632	MESH:D006973	1728	0	0
17633	MESH:D013274	3861	0	1
17634	MESH:D008577	488	0	1
17635	MESH:D011085	58508	0	0
17636	MESH:D006258	7171	0	1
17637	MESH:D005922	1548	0	1
17638	MESH:D005910	54790	0	0
17639	MESH:D003424	27120	0	1
17640	MESH:D000690	387	0	0
17641	MESH:D002446	1268	0	0
17642	MESH:D001943	221895	0	0
17643	MESH:D012030	6387	0	1
17644	MESH:D001932	84441	0	0
17645	MESH:D004827	8842	0	1
17646	MESH:D004938	952	0	1
17647	MESH:D001249	7015	0	0
17648	MESH:D001321	5228	0	0
17649	MESH:D008105	6362	0	0
17650	MESH:D004938	7516	0	0
17651	MESH:D010190	23017	0	0
17652	MESH:D013274	3600	0	1
17653	MESH:D007676	57591	0	1
17654	MESH:D011471	3949	0	1
17655	MESH:D011471	6285	0	0
17656	MESH:D053713	3356	0	0
17657	MESH:D010300	1806	0	0
17658	MESH:D005922	5534	0	1
17659	MESH:D001943	4729	0	0
17660	MESH:D017202	2993	0	1
17661	MESH:D007680	1588	0	0
17662	MESH:D001943	84668	0	1
17663	MESH:D013274	1610	0	1
17664	MESH:D004827	941	0	0
17665	MESH:D007680	186	0	1
17666	MESH:D008105	8831	0	0
17667	MESH:D013274	3480	0	1
17668	MESH:D013167	2908	0	1
17669	MESH:D008105	90	0	1
17670	MESH:D024821	3559	0	0
17671	MESH:D002971	3685	0	1
17672	MESH:D009103	51085	0	0
17673	MESH:D008113	973	0	0
17674	MESH:D004938	4481	0	1
17675	MESH:D008180	7001	0	0
17676	MESH:D010001	5286	0	0
17677	MESH:D006973	64802	0	0
17678	MESH:D019337	6722	0	1
17679	MESH:D017202	251	0	1
17680	MESH:D011085	4780	0	1
17681	MESH:D014846	4012	0	0
17682	MESH:D012878	3162	0	1
